Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
261.26	1.7694	14.185	0.070495	6.1557	6.2804	27.793	47.212	96.982	689.24	0.26709	68.209	0.10002	0.0047699	1.0889	0.91836	14.929	16.554	67.118	45.863	73.921	243.06	19.615	8.5505	0.020136
261.61	1.7861	14.161	0.070616	6.1886	6.3148	27.920	47.251	97.254	686.01	0.27546	67.901	0.099731	0.0047220	1.1002	0.90895	14.933	16.557	67.069	45.943	74.278	242.85	19.575	8.5697	0.020222
261.97	1.8029	14.137	0.070737	6.2217	6.3492	28.047	47.291	97.529	682.77	0.28396	67.594	0.099445	0.0046742	1.1116	0.89963	14.937	16.559	67.019	46.024	74.640	242.63	19.536	8.5890	0.020310
262.33	1.8198	14.112	0.070860	6.2548	6.3837	28.174	47.332	97.809	679.53	0.29257	67.288	0.099160	0.0046265	1.1231	0.89041	14.941	16.561	66.969	46.104	75.008	242.40	19.496	8.6085	0.020398
262.69	1.8368	14.088	0.070984	6.2879	6.4183	28.301	47.372	98.093	676.29	0.30130	66.982	0.098875	0.0045789	1.1347	0.88130	14.944	16.563	66.920	46.186	75.383	242.18	19.457	8.6281	0.020486
263.05	1.8539	14.063	0.071108	6.3212	6.4530	28.429	47.413	98.380	673.04	0.31017	66.677	0.098590	0.0045314	1.1464	0.87227	14.948	16.565	66.870	46.268	75.763	241.95	19.418	8.6479	0.020576
263.41	1.8712	14.038	0.071234	6.3545	6.4878	28.556	47.454	98.672	669.79	0.31916	66.372	0.098305	0.0044839	1.1583	0.86334	14.951	16.567	66.820	46.350	76.150	241.72	19.379	8.6679	0.020666
263.76	1.8885	14.013	0.071361	6.3878	6.5226	28.684	47.495	98.969	666.53	0.32828	66.068	0.098021	0.0044365	1.1703	0.85451	14.955	16.568	66.770	46.433	76.543	241.48	19.341	8.6880	0.020758
264.12	1.9060	13.988	0.071489	6.4213	6.5575	28.811	47.537	99.270	663.26	0.33753	65.764	0.097736	0.0043893	1.1824	0.84577	14.958	16.570	66.719	46.517	76.943	241.25	19.302	8.7083	0.020850
264.48	1.9236	13.963	0.071617	6.4548	6.5926	28.939	47.579	99.575	659.99	0.34693	65.462	0.097451	0.0043421	1.1946	0.83711	14.961	16.571	66.669	46.601	77.349	241.01	19.264	8.7288	0.020943
264.84	1.9413	13.938	0.071747	6.4884	6.6277	29.067	47.622	99.886	656.72	0.35646	65.159	0.097167	0.0042950	1.2069	0.82855	14.964	16.573	66.618	46.685	77.763	240.77	19.226	8.7495	0.021037
265.20	1.9592	13.912	0.071878	6.5220	6.6629	29.195	47.664	100.20	653.43	0.36613	64.857	0.096883	0.0042479	1.2194	0.82008	14.967	16.574	66.567	46.770	78.184	240.53	19.189	8.7703	0.021132
265.56	1.9771	13.887	0.072010	6.5558	6.6981	29.323	47.707	100.52	650.15	0.37596	64.556	0.096599	0.0042010	1.2320	0.81169	14.970	16.575	66.516	46.856	78.612	240.28	19.151	8.7913	0.021228
265.91	1.9952	13.861	0.072143	6.5896	6.7335	29.451	47.751	100.85	646.86	0.38593	64.256	0.096315	0.0041542	1.2447	0.80339	14.973	16.576	66.465	46.942	79.048	240.03	19.114	8.8125	0.021324
266.27	2.0134	13.836	0.072278	6.6235	6.7690	29.579	47.794	101.18	643.56	0.39605	63.955	0.096031	0.0041074	1.2576	0.79517	14.976	16.577	66.414	47.029	79.491	239.78	19.077	8.8339	0.021422
266.63	2.0317	13.810	0.072413	6.6574	6.8046	29.708	47.838	101.51	640.26	0.40633	63.656	0.095747	0.0040607	1.2706	0.78704	14.979	16.578	66.362	47.116	79.943	239.53	19.040	8.8555	0.021521
266.99	2.0501	13.784	0.072550	6.6915	6.8402	29.837	47.883	101.85	636.95	0.41677	63.357	0.095464	0.0040142	1.2837	0.77899	14.981	16.578	66.310	47.204	80.403	239.27	19.003	8.8773	0.021621
267.35	2.0687	13.757	0.072688	6.7256	6.8760	29.965	47.928	102.20	633.64	0.42738	63.058	0.095180	0.0039677	1.2970	0.77102	14.984	16.579	66.258	47.293	80.872	239.02	18.967	8.8993	0.021722
267.71	2.0874	13.731	0.072827	6.7598	6.9118	30.094	47.973	102.55	630.32	0.43815	62.760	0.094897	0.0039213	1.3104	0.76313	14.986	16.579	66.206	47.383	81.349	238.75	18.930	8.9214	0.021824
268.06	2.1062	13.705	0.072968	6.7941	6.9478	30.223	48.018	102.91	626.99	0.44910	62.462	0.094614	0.0038750	1.3239	0.75532	14.988	16.579	66.153	47.473	81.835	238.49	18.894	8.9439	0.021927
268.42	2.1251	13.678	0.073109	6.8284	6.9838	30.353	48.064	103.28	623.66	0.46022	62.165	0.094330	0.0038288	1.3376	0.74759	14.991	16.579	66.101	47.563	82.331	238.22	18.858	8.9665	0.022031
268.78	2.1442	13.651	0.073252	6.8629	7.0200	30.482	48.110	103.65	620.33	0.47151	61.868	0.094047	0.0037827	1.3515	0.73993	14.993	16.579	66.048	47.655	82.837	237.96	18.822	8.9893	0.022136
269.14	2.1633	13.625	0.073397	6.8974	7.0562	30.612	48.156	104.03	616.98	0.48300	61.571	0.093764	0.0037367	1.3655	0.73235	14.995	16.579	65.994	47.747	83.352	237.69	18.786	9.0124	0.022243
269.50	2.1826	13.598	0.073542	6.9320	7.0926	30.741	48.203	104.41	613.64	0.49467	61.275	0.093481	0.0036908	1.3796	0.72484	14.997	16.579	65.941	47.840	83.878	237.41	18.750	9.0357	0.022350
269.85	2.2021	13.570	0.073690	6.9668	7.1290	30.871	48.250	104.80	610.28	0.50654	60.980	0.093198	0.0036450	1.3939	0.71741	14.999	16.578	65.887	47.933	84.414	237.13	18.715	9.0592	0.022459
270.21	2.2216	13.543	0.073838	7.0015	7.1656	31.001	48.297	105.20	606.93	0.51860	60.684	0.092915	0.0035992	1.4084	0.71005	15.000	16.578	65.833	48.028	84.961	236.86	18.679	9.0830	0.022569
270.57	2.2413	13.516	0.073988	7.0364	7.2023	31.131	48.345	105.60	603.56	0.53087	60.389	0.092633	0.0035536	1.4230	0.70276	15.002	16.577	65.779	48.123	85.519	236.57	18.644	9.1070	0.022681
270.93	2.2611	13.488	0.074139	7.0714	7.2390	31.262	48.393	106.02	600.19	0.54335	60.095	0.092350	0.0035081	1.4377	0.69554	15.003	16.576	65.725	48.219	86.089	236.29	18.608	9.1313	0.022794
271.29	2.2810	13.460	0.074292	7.1065	7.2759	31.392	48.442	106.44	596.81	0.55604	59.801	0.092067	0.0034627	1.4527	0.68839	15.005	16.575	65.670	48.316	86.671	236.00	18.573	9.1558	0.022908
271.65	2.3011	13.432	0.074447	7.1416	7.3129	31.523	48.490	106.87	593.43	0.56895	59.507	0.091785	0.0034174	1.4678	0.68131	15.006	16.574	65.615	48.413	87.265	235.71	18.538	9.1806	0.023023
272.00	2.3213	13.404	0.074603	7.1769	7.3501	31.654	48.539	107.30	590.04	0.58208	59.213	0.091502	0.0033722	1.4830	0.67429	15.007	16.572	65.559	48.512	87.872	235.42	18.503	9.2056	0.023140
272.36	2.3416	13.376	0.074760	7.2122	7.3873	31.786	48.589	107.75	586.64	0.59545	58.920	0.091220	0.0033271	1.4985	0.66735	15.008	16.571	65.504	48.611	88.492	235.12	18.468	9.2310	0.023259
272.72	2.3620	13.348	0.074919	7.2477	7.4246	31.917	48.639	108.20	583.24	0.60906	58.627	0.090937	0.0032822	1.5141	0.66047	15.009	16.569	65.448	48.712	89.126	234.82	18.433	9.2566	0.023379
273.08	2.3826	13.319	0.075080	7.2832	7.4621	32.049	48.689	108.67	579.83	0.62290	58.334	0.090655	0.0032373	1.5299	0.65365	15.010	16.567	65.391	48.813	89.774	234.52	18.398	9.2825	0.023500
273.44	2.4033	13.290	0.075242	7.3189	7.4997	32.181	48.740	109.14	576.42	0.63700	58.042	0.090373	0.0031925	1.5458	0.64689	15.011	16.565	65.335	48.915	90.436	234.22	18.364	9.3086	0.023623
273.80	2.4242	13.261	0.075407	7.3546	7.5374	32.313	48.791	109.62	572.99	0.65136	57.750	0.090090	0.0031479	1.5620	0.64020	15.011	16.563	65.278	49.019	91.114	233.91	18.329	9.3351	0.023748
274.15	2.4452	13.232	0.075572	7.3905	7.5753	32.445	48.842	110.11	569.56	0.66598	57.458	0.089808	0.0031033	1.5783	0.63357	15.012	16.561	65.220	49.123	91.807	233.60	18.294	9.3619	0.023875
274.51	2.4663	13.203	0.075740	7.4264	7.6132	32.578	48.894	110.62	566.13	0.68087	57.166	0.089526	0.0030589	1.5949	0.62701	15.012	16.558	65.162	49.228	92.516	233.29	18.259	9.3890	0.024003
274.87	2.4875	13.174	0.075910	7.4625	7.6513	32.710	48.946	111.13	562.68	0.69604	56.875	0.089244	0.0030146	1.6116	0.62050	15.012	16.555	65.104	49.335	93.243	232.97	18.224	9.4165	0.024133
275.23	2.5089	13.144	0.076081	7.4987	7.6896	32.843	48.998	111.65	559.23	0.71150	56.583	0.088961	0.0029704	1.6285	0.61405	15.012	16.553	65.046	49.442	93.986	232.65	18.190	9.4442	0.024264
275.59	2.5304	13.114	0.076254	7.5350	7.7279	32.977	49.051	112.19	555.77	0.72726	56.292	0.088679	0.0029263	1.6457	0.60766	15.012	16.549	64.987	49.551	94.748	232.33	18.155	9.4723	0.024398
275.94	2.5521	13.084	0.076430	7.5714	7.7664	33.110	49.104	112.73	552.30	0.74332	56.001	0.088397	0.0028823	1.6630	0.60133	15.012	16.546	64.928	49.660	95.528	232.00	18.120	9.5008	0.024533
276.30	2.5738	13.054	0.076607	7.6079	7.8051	33.244	49.158	113.29	548.82	0.75969	55.710	0.088115	0.0028385	1.6805	0.59505	15.011	16.543	64.868	49.771	96.327	231.67	18.085	9.5296	0.024671
276.66	2.5958	13.023	0.076786	7.6445	7.8438	33.379	49.212	113.86	545.34	0.77639	55.419	0.087833	0.0027948	1.6983	0.58883	15.011	16.539	64.808	49.883	97.147	231.34	18.050	9.5587	0.024810
277.02	2.6178	12.992	0.076968	7.6813	7.8828	33.513	49.267	114.45	541.84	0.79342	55.128	0.087550	0.0027512	1.7163	0.58266	15.010	16.535	64.747	49.996	97.988	231.01	18.015	9.5882	0.024952
277.38	2.6400	12.962	0.077151	7.7182	7.9218	33.648	49.322	115.05	538.34	0.81079	54.838	0.087268	0.0027077	1.7345	0.57655	15.009	16.531	64.686	50.110	98.850	230.67	17.980	9.6182	0.025096
277.74	2.6623	12.930	0.077337	7.7552	7.9610	33.783	49.378	115.66	534.83	0.82852	54.547	0.086986	0.0026644	1.7529	0.57049	15.008	16.527	64.624	50.226	99.734	230.33	17.945	9.6485	0.025242
278.09	2.6848	12.899	0.077525	7.7923	8.0004	33.918	49.434	116.29	531.30	0.84661	54.257	0.086704	0.0026212	1.7715	0.56448	15.007	16.522	64.562	50.343	100.64	229.98	17.910	9.6792	0.025390
278.45	2.7074	12.867	0.077715	7.8295	8.0399	34.054	49.491	116.93	527.77	0.86508	53.966	0.086422	0.0025781	1.7904	0.55853	15.006	16.518	64.500	50.461	101.57	229.64	17.875	9.7103	0.025541
278.81	2.7302	12.836	0.077908	7.8669	8.0796	34.190	49.548	117.59	524.23	0.88393	53.675	0.086139	0.0025351	1.8096	0.55262	15.004	16.513	64.437	50.580	102.53	229.29	17.839	9.7418	0.025694
279.17	2.7531	12.804	0.078103	7.9044	8.1194	34.326	49.606	118.26	520.67	0.90319	53.385	0.085857	0.0024923	1.8289	0.54677	15.002	16.508	64.373	50.701	103.52	228.93	17.804	9.7738	0.025849
279.53	2.7761	12.771	0.078301	7.9421	8.1594	34.463	49.665	118.95	517.10	0.92286	53.094	0.085575	0.0024496	1.8486	0.54096	15.001	16.502	64.309	50.823	104.53	228.57	17.768	9.8062	0.026007
279.89	2.7993	12.739	0.078501	7.9799	8.1996	34.600	49.724	119.66	513.53	0.94295	52.803	0.085293	0.0024071	1.8684	0.53521	14.999	16.497	64.245	50.946	105.57	228.21	17.732	9.8391	0.026168
280.24	2.8226	12.706	0.078704	8.0178	8.2399	34.738	49.784	120.39	509.94	0.96349	52.512	0.085010	0.0023646	1.8886	0.52950	14.996	16.491	64.180	51.071	106.64	227.85	17.696	9.8725	0.026332
280.60	2.8461	12.673	0.078909	8.0559	8.2804	34.875	49.845	121.14	506.33	0.98449	52.221	0.084728	0.0023224	1.9090	0.52384	14.994	16.485	64.114	51.198	107.74	227.48	17.660	9.9063	0.026498
280.96	2.8697	12.639	0.079117	8.0941	8.3211	35.014	49.907	121.91	502.72	1.0060	51.930	0.084446	0.0022802	1.9297	0.51822	14.991	16.479	64.048	51.325	108.87	227.11	17.624	9.9406	0.026668
281.32	2.8935	12.606	0.079328	8.1324	8.3620	35.152	49.969	122.70	499.09	1.0279	51.638	0.084163	0.0022382	1.9507	0.51265	14.989	16.472	63.981	51.455	110.04	226.74	17.587	9.9755	0.026840
281.68	2.9174	12.572	0.079542	8.1710	8.4030	35.291	50.032	123.51	495.45	1.0504	51.346	0.083881	0.0021964	1.9719	0.50712	14.986	16.465	63.913	51.586	111.24	226.36	17.550	10.011	0.027016
282.04	2.9415	12.538	0.079759	8.2096	8.4442	35.431	50.097	124.34	491.79	1.0733	51.055	0.083599	0.0021547	1.9935	0.50164	14.982	16.458	63.845	51.718	112.49	225.98	17.513	10.047	0.027195
282.39	2.9657	12.503	0.079979	8.2485	8.4857	35.571	50.162	125.20	488.12	1.0969	50.762	0.083316	0.0021132	2.0153	0.49620	14.979	16.451	63.776	51.852	113.76	225.59	17.476	10.083	0.027377
282.75	2.9900	12.468	0.080202	8.2875	8.5273	35.711	50.228	126.08	484.43	1.1209	50.470	0.083034	0.0020718	2.0375	0.49080	14.975	16.443	63.706	51.988	115.09	225.20	17.438	10.120	0.027563
283.11	3.0145	12.433	0.080429	8.3267	8.5691	35.852	50.296	126.99	480.73	1.1456	50.177	0.082751	0.0020305	2.0600	0.48545	14.972	16.435	63.636	52.126	116.45	224.81	17.400	10.158	0.027752
283.47	3.0392	12.398	0.080659	8.3660	8.6111	35.993	50.364	127.93	477.01	1.1709	49.884	0.082469	0.0019894	2.0828	0.48013	14.968	16.427	63.565	52.265	117.86	224.42	17.362	10.196	0.027945
283.83	3.0640	12.362	0.080892	8.4055	8.6534	36.135	50.434	128.90	473.28	1.1968	49.590	0.082187	0.0019485	2.1059	0.47486	14.963	16.418	63.493	52.406	119.31	224.02	17.324	10.235	0.028142
284.18	3.0889	12.326	0.081129	8.4452	8.6958	36.278	50.506	129.89	469.52	1.2233	49.296	0.081904	0.0019078	2.1294	0.46962	14.959	16.409	63.421	52.549	120.82	223.61	17.285	10.275	0.028344
284.54	3.1140	12.290	0.081369	8.4851	8.7385	36.420	50.578	130.92	465.75	1.2505	49.001	0.081622	0.0018672	2.1532	0.46442	14.954	16.400	63.347	52.694	122.38	223.21	17.245	10.315	0.028549
284.90	3.1393	12.253	0.081614	8.5252	8.7814	36.564	50.652	131.99	461.96	1.2784	48.706	0.081340	0.0018267	2.1774	0.45926	14.949	16.391	63.273	52.840	123.99	222.79	17.206	10.356	0.028759
285.26	3.1647	12.216	0.081862	8.5654	8.8245	36.708	50.728	133.09	458.16	1.3071	48.410	0.081057	0.0017865	2.2020	0.45414	14.944	16.381	63.198	52.989	125.66	222.38	17.166	10.397	0.028973
285.62	3.1903	12.178	0.082114	8.6059	8.8679	36.852	50.806	134.22	454.33	1.3365	48.114	0.080775	0.0017464	2.2269	0.44905	14.938	16.371	63.122	53.140	127.39	221.96	17.125	10.440	0.029192
285.98	3.2160	12.140	0.082371	8.6466	8.9115	36.998	50.885	135.40	450.48	1.3666	47.817	0.080493	0.0017065	2.2523	0.44400	14.933	16.360	63.045	53.293	129.19	221.54	17.084	10.483	0.029416
286.33	3.2419	12.102	0.082631	8.6875	8.9553	37.143	50.966	136.62	446.61	1.3976	47.519	0.080211	0.0016667	2.2780	0.43898	14.926	16.350	62.967	53.448	131.05	221.11	17.043	10.527	0.029646
286.69	3.2679	12.063	0.082897	8.7286	8.9995	37.290	51.049	137.88	442.72	1.4295	47.221	0.079930	0.0016272	2.3042	0.43400	14.920	16.338	62.888	53.605	132.99	220.68	17.001	10.572	0.029880
287.05	3.2941	12.024	0.083167	8.7699	9.0438	37.437	51.134	139.19	438.81	1.4623	46.922	0.079648	0.0015878	2.3307	0.42905	14.913	16.327	62.808	53.765	135.01	220.25	16.958	10.617	0.030120
287.41	3.3205	11.984	0.083442	8.8114	9.0885	37.585	51.221	140.55	434.88	1.4959	46.622	0.079367	0.0015486	2.3578	0.42413	14.906	16.315	62.728	53.927	137.10	219.81	16.915	10.664	0.030367
287.77	3.3470	11.944	0.083721	8.8532	9.1334	37.733	51.310	141.96	430.92	1.5306	46.321	0.079086	0.0015096	2.3853	0.41924	14.899	16.302	62.646	54.092	139.29	219.36	16.871	10.711	0.030619
288.13	3.3737	11.904	0.084006	8.8952	9.1787	37.883	51.402	143.43	426.94	1.5662	46.019	0.078805	0.0014708	2.4132	0.41438	14.892	16.290	62.562	54.259	141.56	218.92	16.827	10.759	0.030878
288.48	3.4005	11.863	0.084297	8.9375	9.2242	38.033	51.496	144.96	422.93	1.6030	45.716	0.078525	0.0014322	2.4417	0.40955	14.884	16.276	62.478	54.429	143.93	218.47	16.782	10.809	0.031143
288.84	3.4275	11.821	0.084593	8.9801	9.2700	38.184	51.593	146.55	418.90	1.6408	45.412	0.078245	0.0013938	2.4706	0.40475	14.875	16.263	62.393	54.602	146.41	218.01	16.736	10.859	0.031415
289.20	3.4547	11.779	0.084894	9.0229	9.3162	38.335	51.693	148.21	414.85	1.6798	45.107	0.077966	0.0013556	2.5001	0.39998	14.867	16.248	62.306	54.778	149.00	217.55	16.689	10.911	0.031695
289.56	3.4820	11.737	0.085202	9.0660	9.3626	38.488	51.796	149.95	410.76	1.7200	44.800	0.077687	0.0013176	2.5301	0.39524	14.858	16.234	62.218	54.957	151.71	217.08	16.642	10.963	0.031983
289.92	3.5095	11.694	0.085516	9.1093	9.4095	38.641	51.902	151.76	406.66	1.7615	44.493	0.077409	0.0012798	2.5607	0.39052	14.848	16.219	62.128	55.139	154.55	216.61	16.593	11.017	0.032279
290.28	3.5372	11.650	0.085837	9.1530	9.4566	38.796	52.011	153.65	402.52	1.8043	44.183	0.077131	0.0012422	2.5919	0.38582	14.838	16.203	62.037	55.324	157.52	216.14	16.544	11.072	0.032583
290.63	3.5651	11.606	0.086165	9.1970	9.5042	38.951	52.124	155.64	398.35	1.8485	43.873	0.076855	0.0012049	2.6236	0.38115	14.828	16.187	61.945	55.513	160.65	215.66	16.494	11.128	0.032897
290.99	3.5931	11.561	0.086499	9.2413	9.5521	39.108	52.241	157.72	394.16	1.8942	43.561	0.076579	0.0011678	2.6560	0.37650	14.817	16.170	61.851	55.705	163.93	215.17	16.442	11.185	0.033220
291.35	3.6212	11.515	0.086842	9.2859	9.6004	39.265	52.361	159.90	389.93	1.9414	43.247	0.076304	0.0011309	2.6891	0.37188	14.806	16.153	61.755	55.901	167.38	214.68	16.390	11.244	0.033554
291.71	3.6496	11.469	0.087192	9.3309	9.6491	39.424	52.485	162.20	385.67	1.9903	42.931	0.076031	0.0010943	2.7228	0.36727	14.795	16.135	61.658	56.102	171.02	214.19	16.336	11.305	0.033898
292.07	3.6781	11.422	0.087550	9.3762	9.6983	39.584	52.614	164.62	381.38	2.0409	42.614	0.075760	0.0010579	2.7572	0.36269	14.782	16.116	61.559	56.306	174.86	213.69	16.282	11.366	0.034253
292.42	3.7068	11.374	0.087917	9.4219	9.7478	39.745	52.747	167.16	377.06	2.0934	42.294	0.075489	0.0010217	2.7924	0.35812	14.770	16.097	61.458	56.515	178.92	213.18	16.225	11.430	0.034621
292.78	3.7357	11.326	0.088293	9.4680	9.7979	39.907	52.885	169.86	372.71	2.1477	41.973	0.075221	0.00098579	2.8283	0.35357	14.757	16.077	61.355	56.729	183.22	212.67	16.168	11.495	0.035002
293.14	3.7648	11.277	0.088679	9.5146	9.8484	40.071	53.028	172.70	368.31	2.2041	41.649	0.074955	0.00095015	2.8650	0.34904	14.743	16.057	61.250	56.948	187.78	212.15	16.109	11.562	0.035396
293.50	3.7940	11.227	0.089075	9.5615	9.8995	40.236	53.177	175.72	363.89	2.2626	41.323	0.074692	0.00091478	2.9026	0.34452	14.729	16.036	61.143	57.172	192.62	211.63	16.048	11.630	0.035805
293.86	3.8234	11.176	0.089481	9.6089	9.9510	40.403	53.331	178.93	359.42	2.3235	40.994	0.074431	0.00087967	2.9411	0.34001	14.714	16.014	61.034	57.402	197.77	211.10	15.986	11.701	0.036229
294.22	3.8530	11.124	0.089899	9.6568	10.003	40.571	53.491	182.34	354.91	2.3867	40.662	0.074174	0.00084485	2.9805	0.33551	14.698	15.991	60.922	57.637	203.26	210.56	15.922	11.774	0.036670
294.57	3.8828	11.071	0.090328	9.7051	10.056	40.741	53.658	185.97	350.37	2.4526	40.328	0.073920	0.00081032	3.0209	0.33103	14.682	15.967	60.808	57.879	209.13	210.01	15.856	11.848	0.037130
294.93	3.9127	11.017	0.090770	9.7540	10.109	40.912	53.832	189.85	345.78	2.5212	39.990	0.073671	0.00077608	3.0623	0.32655	14.665	15.943	60.691	58.128	215.41	209.46	15.789	11.926	0.037608
295.29	3.9429	10.962	0.091226	9.8034	10.163	41.086	54.013	194.01	341.15	2.5927	39.649	0.073427	0.00074214	3.1048	0.32208	14.647	15.917	60.572	58.385	222.16	208.90	15.718	12.005	0.038108
295.65	3.9732	10.906	0.091696	9.8534	10.218	41.261	54.203	198.48	336.47	2.6674	39.305	0.073188	0.00070852	3.1485	0.31761	14.629	15.891	60.449	58.649	229.43	208.34	15.646	12.087	0.038630
296.01	4.0037	10.848	0.092181	9.9040	10.273	41.439	54.400	203.28	331.75	2.7454	38.957	0.072956	0.00067523	3.1934	0.31315	14.609	15.863	60.323	58.921	237.27	207.76	15.571	12.173	0.039177
296.37	4.0345	10.789	0.092683	9.9553	10.329	41.619	54.608	208.48	326.97	2.8271	38.604	0.072731	0.00064227	3.2396	0.30868	14.589	15.834	60.194	59.203	245.76	207.17	15.494	12.261	0.039751
296.72	4.0654	10.729	0.093202	10.007	10.386	41.801	54.825	214.10	322.14	2.9126	38.247	0.072515	0.00060965	3.2872	0.30421	14.568	15.804	60.062	59.494	254.98	206.58	15.413	12.352	0.040354
297.08	4.0965	10.668	0.093740	10.060	10.444	41.986	55.053	220.22	317.26	3.0023	37.886	0.072309	0.00057739	3.3362	0.29974	14.545	15.773	59.925	59.796	265.03	205.97	15.330	12.446	0.040989
297.44	4.1278	10.605	0.094299	10.114	10.503	42.174	55.293	226.90	312.31	3.0965	37.519	0.072115	0.00054549	3.3869	0.29526	14.522	15.741	59.784	60.110	276.03	205.36	15.243	12.545	0.041660
297.80	4.1592	10.540	0.094879	10.168	10.562	42.365	55.546	234.23	307.31	3.1957	37.146	0.071934	0.00051399	3.4392	0.29076	14.497	15.707	59.639	60.437	288.12	204.73	15.153	12.647	0.042370
298.16	4.1909	10.473	0.095484	10.223	10.623	42.559	55.814	242.29	302.24	3.3001	36.768	0.071770	0.00048287	3.4934	0.28625	14.472	15.671	59.489	60.778	301.47	204.09	15.058	12.754	0.043123
298.52	4.2228	10.404	0.096115	10.279	10.685	42.756	56.097	251.22	297.09	3.4103	36.382	0.071624	0.00045218	3.5496	0.28172	14.444	15.634	59.334	61.135	316.27	203.43	14.960	12.865	0.043925
298.87	4.2549	10.333	0.096774	10.337	10.749	42.958	56.399	261.16	291.88	3.5269	35.990	0.071500	0.00042191	3.6079	0.27717	14.416	15.595	59.174	61.508	332.79	202.75	14.857	12.982	0.044782
299.23	4.2872	10.260	0.097466	10.395	10.813	43.163	56.720	272.29	286.58	3.6504	35.589	0.071403	0.00039210	3.6686	0.27258	14.385	15.554	59.007	61.901	351.33	202.06	14.749	13.104	0.045700
299.59	4.3198	10.184	0.098192	10.455	10.879	43.373	57.063	284.85	281.19	3.7815	35.179	0.071336	0.00036275	3.7319	0.26796	14.353	15.511	58.833	62.316	372.28	201.35	14.635	13.233	0.046689
299.95	4.3525	10.105	0.098957	10.516	10.947	43.589	57.433	299.14	275.71	3.9211	34.760	0.071307	0.00033391	3.7981	0.26329	14.319	15.465	58.652	62.754	396.16	200.62	14.515	13.368	0.047760
300.31	4.3854	10.023	0.099766	10.579	11.017	43.810	57.831	315.52	270.12	4.0701	34.329	0.071321	0.00030558	3.8674	0.25857	14.283	15.417	58.462	63.221	423.59	199.86	14.388	13.512	0.048924
300.66	4.4186	9.9379	0.10062	10.644	11.088	44.037	58.263	334.52	264.42	4.2296	33.886	0.071389	0.00027781	3.9403	0.25379	14.244	15.366	58.264	63.719	455.43	199.06	14.254	13.664	0.050199
301.02	4.4520	9.8483	0.10154	10.710	11.162	44.272	58.734	356.81	258.60	4.4009	33.429	0.071521	0.00025062	4.0173	0.24893	14.203	15.311	58.054	64.255	492.82	198.24	14.111	13.826	0.051605
301.38	4.4856	9.7542	0.10252	10.779	11.239	44.514	59.251	383.34	252.63	4.5855	32.955	0.071732	0.00022405	4.0988	0.24398	14.158	15.253	57.833	64.833	537.32	197.37	13.959	14.000	0.053169
301.74	4.5195	9.6547	0.10358	10.850	11.318	44.767	59.824	415.42	246.51	4.7854	32.463	0.072041	0.00019815	4.1855	0.23892	14.110	15.190	57.597	65.462	591.13	196.45	13.796	14.188	0.054926
302.10	4.5535	9.5490	0.10472	10.925	11.402	45.031	60.465	455.01	240.21	5.0028	31.949	0.072473	0.00017296	4.2785	0.23373	14.058	15.122	57.346	66.153	657.47	195.46	13.620	14.391	0.056924
302.46	4.5879	9.4360	0.10598	11.003	11.489	45.308	61.190	505.06	233.70	5.2407	31.408	0.073064	0.00014855	4.3788	0.22837	14.000	15.048	57.075	66.919	741.18	194.40	13.429	14.614	0.059232
302.81	4.6224	9.3140	0.10737	11.085	11.582	45.601	62.020	570.31	226.95	5.5028	30.836	0.073865	0.00012500	4.4880	0.22281	13.937	14.967	56.781	67.778	849.95	193.24	13.221	14.859	0.061948
303.17	4.6573	9.1808	0.10892	11.173	11.680	45.915	62.988	658.81	219.92	5.7939	30.223	0.074957	0.00010239	4.6084	0.21699	13.866	14.877	56.458	68.758	996.71	191.95	12.991	15.135	0.065225
303.53	4.6923	9.0333	0.11070	11.268	11.788	46.256	64.142	785.34	212.53	6.1208	29.560	0.076477	8.0847e-05	4.7431	0.21083	13.786	14.775	56.098	69.897	1205.0	190.48	12.735	15.450	0.069311
303.89	4.7277	8.8663	0.11279	11.373	11.906	46.632	65.559	980.38	204.70	6.4932	28.830	0.078683	6.0521e-05	4.8973	0.20419	13.692	14.658	55.688	71.256	1522.5	188.75	12.445	15.818	0.074654
304.25	4.7633	8.6711	0.11533	11.491	12.040	47.061	67.373	1317.5	196.28	6.9265	28.003	0.082128	4.1642e-05	5.0799	0.19685	13.580	14.518	55.205	72.941	2062.1	186.62	12.107	16.269	0.082166
304.61	4.7993	8.4296	0.11863	11.632	12.202	47.578	69.855	2028.8	187.01	7.4480	27.032	0.088319	2.4560e-05	5.3090	0.18836	13.438	14.342	54.603	75.156	3169.9	183.79	11.697	16.864	0.094144
