Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
104.97	0.37773	33.250	0.030075	-3.4572	-3.4458	102.49	28.149	56.551	779.31	-0.23657	136.02	0.12929	0.0095502	0.47173	2.1199	2.0418	2.8425	162.39	21.892	33.452	186.43	18.453	8.1301	0.010006
105.14	0.38254	33.221	0.030101	-3.4478	-3.4363	102.58	28.133	56.588	777.85	-0.23538	135.50	0.12904	0.0095109	0.47737	2.0948	2.0438	2.8451	162.32	21.905	33.503	186.50	18.412	8.1438	0.010030
105.31	0.38740	33.192	0.030128	-3.4384	-3.4268	102.67	28.118	56.625	776.39	-0.23419	134.99	0.12880	0.0094715	0.48305	2.0702	2.0458	2.8477	162.25	21.918	33.554	186.57	18.371	8.1574	0.010053
105.47	0.39230	33.163	0.030154	-3.4291	-3.4172	102.75	28.102	56.662	774.92	-0.23298	134.48	0.12856	0.0094322	0.48879	2.0459	2.0477	2.8503	162.18	21.931	33.606	186.63	18.330	8.1711	0.010077
105.64	0.39725	33.134	0.030180	-3.4197	-3.4077	102.84	28.087	56.700	773.46	-0.23176	133.98	0.12831	0.0093929	0.49458	2.0219	2.0497	2.8529	162.11	21.945	33.658	186.70	18.289	8.1848	0.010101
105.81	0.40224	33.105	0.030207	-3.4103	-3.3982	102.93	28.072	56.738	772.00	-0.23054	133.47	0.12807	0.0093537	0.50042	1.9983	2.0516	2.8555	162.04	21.959	33.711	186.77	18.248	8.1985	0.010125
105.97	0.40728	33.076	0.030233	-3.4009	-3.3886	103.02	28.056	56.777	770.53	-0.22930	132.97	0.12782	0.0093144	0.50631	1.9751	2.0536	2.8580	161.97	21.972	33.765	186.83	18.207	8.2122	0.010148
106.14	0.41236	33.047	0.030260	-3.3916	-3.3791	103.11	28.041	56.815	769.06	-0.22806	132.47	0.12758	0.0092752	0.51225	1.9522	2.0555	2.8605	161.90	21.986	33.819	186.89	18.166	8.2260	0.010172
106.31	0.41750	33.018	0.030287	-3.3822	-3.3695	103.20	28.026	56.854	767.59	-0.22680	131.97	0.12733	0.0092361	0.51825	1.9296	2.0574	2.8630	161.83	22.001	33.874	186.96	18.126	8.2397	0.010196
106.48	0.42268	32.988	0.030314	-3.3728	-3.3599	103.29	28.011	56.894	766.12	-0.22554	131.48	0.12709	0.0091969	0.52430	1.9073	2.0593	2.8655	161.76	22.015	33.929	187.02	18.085	8.2534	0.010221
106.64	0.42790	32.959	0.030341	-3.3634	-3.3504	103.38	27.996	56.934	764.65	-0.22426	130.98	0.12684	0.0091578	0.53041	1.8853	2.0612	2.8680	161.69	22.030	33.985	187.08	18.045	8.2672	0.010245
106.81	0.43318	32.930	0.030368	-3.3539	-3.3408	103.46	27.981	56.974	763.18	-0.22298	130.49	0.12660	0.0091188	0.53657	1.8637	2.0631	2.8704	161.62	22.044	34.042	187.14	18.005	8.2810	0.010269
106.98	0.43850	32.900	0.030395	-3.3445	-3.3312	103.55	27.966	57.015	761.71	-0.22168	130.00	0.12635	0.0090797	0.54278	1.8424	2.0650	2.8728	161.55	22.059	34.099	187.20	17.965	8.2948	0.010293
107.14	0.44387	32.871	0.030422	-3.3351	-3.3216	103.64	27.951	57.056	760.23	-0.22038	129.52	0.12611	0.0090407	0.54905	1.8213	2.0668	2.8753	161.48	22.074	34.157	187.26	17.924	8.3086	0.010318
107.31	0.44929	32.841	0.030449	-3.3257	-3.3120	103.73	27.936	57.097	758.75	-0.21906	129.03	0.12586	0.0090017	0.55537	1.8006	2.0687	2.8776	161.41	22.090	34.215	187.31	17.884	8.3224	0.010342
107.48	0.45475	32.812	0.030477	-3.3163	-3.3024	103.82	27.921	57.139	757.27	-0.21774	128.55	0.12562	0.0089628	0.56175	1.7802	2.0705	2.8800	161.34	22.105	34.275	187.37	17.844	8.3362	0.010367
107.64	0.46027	32.782	0.030504	-3.3068	-3.2928	103.90	27.906	57.181	755.79	-0.21640	128.07	0.12537	0.0089239	0.56818	1.7600	2.0723	2.8824	161.27	22.121	34.334	187.43	17.805	8.3500	0.010392
107.81	0.46584	32.753	0.030532	-3.2974	-3.2832	103.99	27.891	57.223	754.31	-0.21506	127.59	0.12513	0.0088850	0.57467	1.7401	2.0741	2.8847	161.20	22.137	34.395	187.48	17.765	8.3639	0.010416
107.98	0.47145	32.723	0.030560	-3.2879	-3.2735	104.08	27.877	57.266	752.83	-0.21370	127.12	0.12488	0.0088461	0.58122	1.7205	2.0759	2.8870	161.13	22.153	34.456	187.54	17.725	8.3778	0.010441
108.15	0.47711	32.693	0.030587	-3.2785	-3.2639	104.17	27.862	57.309	751.35	-0.21233	126.64	0.12464	0.0088073	0.58782	1.7012	2.0777	2.8893	161.06	22.169	34.517	187.59	17.685	8.3916	0.010466
108.31	0.48283	32.663	0.030615	-3.2690	-3.2542	104.25	27.848	57.353	749.86	-0.21095	126.17	0.12439	0.0087685	0.59448	1.6821	2.0794	2.8916	161.00	22.186	34.579	187.65	17.646	8.4055	0.010491
108.48	0.48859	32.634	0.030643	-3.2596	-3.2446	104.34	27.833	57.397	748.37	-0.20956	125.70	0.12415	0.0087297	0.60120	1.6633	2.0812	2.8939	160.93	22.202	34.642	187.70	17.606	8.4194	0.010516
108.65	0.49441	32.604	0.030671	-3.2501	-3.2349	104.43	27.819	57.441	746.88	-0.20816	125.24	0.12390	0.0086910	0.60798	1.6448	2.0829	2.8961	160.86	22.219	34.706	187.75	17.567	8.4334	0.010541
108.81	0.50027	32.574	0.030700	-3.2406	-3.2253	104.52	27.804	57.486	745.39	-0.20675	124.77	0.12366	0.0086523	0.61481	1.6265	2.0847	2.8984	160.79	22.236	34.770	187.80	17.528	8.4473	0.010567
108.98	0.50619	32.544	0.030728	-3.2311	-3.2156	104.60	27.790	57.531	743.90	-0.20532	124.31	0.12341	0.0086137	0.62171	1.6085	2.0864	2.9006	160.72	22.253	34.835	187.85	17.488	8.4613	0.010592
109.15	0.51215	32.514	0.030756	-3.2217	-3.2059	104.69	27.776	57.577	742.41	-0.20389	123.85	0.12317	0.0085750	0.62866	1.5907	2.0881	2.9028	160.66	22.270	34.900	187.90	17.449	8.4752	0.010617
109.31	0.51817	32.484	0.030785	-3.2122	-3.1962	104.78	27.761	57.623	740.91	-0.20244	123.39	0.12292	0.0085364	0.63567	1.5731	2.0898	2.9049	160.59	22.288	34.967	187.95	17.410	8.4892	0.010643
109.48	0.52424	32.454	0.030813	-3.2027	-3.1865	104.86	27.747	57.669	739.42	-0.20098	122.93	0.12268	0.0084978	0.64275	1.5558	2.0915	2.9071	160.52	22.305	35.033	188.00	17.371	8.5032	0.010668
109.65	0.53037	32.423	0.030842	-3.1932	-3.1768	104.95	27.733	57.716	737.92	-0.19951	122.47	0.12243	0.0084593	0.64988	1.5387	2.0931	2.9092	160.46	22.323	35.101	188.04	17.332	8.5172	0.010694
109.82	0.53654	32.393	0.030871	-3.1837	-3.1671	105.04	27.719	57.764	736.42	-0.19803	122.02	0.12219	0.0084208	0.65707	1.5219	2.0948	2.9113	160.39	22.341	35.169	188.09	17.293	8.5313	0.010720
109.98	0.54277	32.363	0.030900	-3.1741	-3.1574	105.12	27.705	57.811	734.92	-0.19654	121.57	0.12194	0.0083823	0.66433	1.5053	2.0964	2.9134	160.32	22.359	35.238	188.13	17.254	8.5453	0.010746
110.15	0.54905	32.332	0.030929	-3.1646	-3.1476	105.21	27.691	57.859	733.41	-0.19503	121.12	0.12169	0.0083439	0.67164	1.4889	2.0980	2.9155	160.26	22.378	35.308	188.18	17.216	8.5594	0.010772
110.32	0.55538	32.302	0.030958	-3.1551	-3.1379	105.30	27.677	57.908	731.91	-0.19352	120.67	0.12145	0.0083055	0.67902	1.4727	2.0996	2.9175	160.19	22.396	35.378	188.22	17.177	8.5735	0.010798
110.48	0.56177	32.272	0.030987	-3.1456	-3.1282	105.38	27.663	57.957	730.40	-0.19199	120.22	0.12120	0.0082671	0.68646	1.4567	2.1012	2.9196	160.12	22.415	35.449	188.27	17.138	8.5876	0.010824
110.65	0.56821	32.241	0.031016	-3.1360	-3.1184	105.47	27.649	58.007	728.90	-0.19044	119.78	0.12096	0.0082287	0.69396	1.4410	2.1028	2.9216	160.06	22.434	35.520	188.31	17.100	8.6017	0.010850
110.82	0.57470	32.211	0.031046	-3.1265	-3.1086	105.56	27.636	58.057	727.39	-0.18889	119.34	0.12071	0.0081904	0.70153	1.4255	2.1044	2.9236	159.99	22.453	35.593	188.35	17.061	8.6158	0.010877
110.99	0.58125	32.180	0.031075	-3.1169	-3.0989	105.64	27.622	58.107	725.87	-0.18732	118.90	0.12047	0.0081522	0.70916	1.4101	2.1059	2.9256	159.92	22.472	35.666	188.39	17.023	8.6300	0.010903
111.15	0.58785	32.149	0.031105	-3.1074	-3.0891	105.73	27.608	58.158	724.36	-0.18574	118.46	0.12022	0.0081139	0.71685	1.3950	2.1075	2.9275	159.86	22.491	35.739	188.43	16.984	8.6441	0.010930
111.32	0.59450	32.118	0.031135	-3.0978	-3.0793	105.82	27.595	58.209	722.85	-0.18415	118.02	0.11998	0.0080757	0.72461	1.3801	2.1090	2.9295	159.79	22.510	35.814	188.47	16.946	8.6583	0.010956
111.49	0.60122	32.088	0.031165	-3.0882	-3.0695	105.90	27.581	58.261	721.33	-0.18254	117.59	0.11973	0.0080375	0.73243	1.3653	2.1105	2.9314	159.73	22.530	35.889	188.51	16.908	8.6725	0.010983
111.65	0.60798	32.057	0.031195	-3.0786	-3.0597	105.99	27.568	58.313	719.81	-0.18092	117.15	0.11949	0.0079994	0.74032	1.3508	2.1120	2.9333	159.66	22.550	35.965	188.54	16.870	8.6868	0.011010
111.82	0.61480	32.026	0.031225	-3.0691	-3.0499	106.07	27.554	58.366	718.29	-0.17929	116.72	0.11924	0.0079613	0.74828	1.3364	2.1135	2.9351	159.60	22.570	36.041	188.58	16.832	8.7010	0.011037
111.99	0.62168	31.995	0.031255	-3.0595	-3.0400	106.16	27.541	58.419	716.77	-0.17765	116.29	0.11900	0.0079232	0.75630	1.3222	2.1150	2.9370	159.53	22.590	36.119	188.62	16.794	8.7153	0.011064
112.15	0.62862	31.964	0.031285	-3.0499	-3.0302	106.25	27.528	58.473	715.25	-0.17599	115.86	0.11875	0.0078851	0.76438	1.3082	2.1165	2.9388	159.47	22.610	36.197	188.65	16.756	8.7296	0.011091
112.32	0.63561	31.933	0.031316	-3.0403	-3.0204	106.33	27.515	58.527	713.72	-0.17431	115.43	0.11851	0.0078471	0.77254	1.2944	2.1179	2.9407	159.40	22.631	36.276	188.69	16.718	8.7439	0.011118
112.49	0.64265	31.902	0.031346	-3.0307	-3.0105	106.42	27.501	58.582	712.20	-0.17263	115.01	0.11826	0.0078091	0.78076	1.2808	2.1193	2.9424	159.34	22.651	36.355	188.72	16.680	8.7582	0.011146
112.66	0.64976	31.871	0.031377	-3.0210	-3.0006	106.50	27.488	58.637	710.67	-0.17093	114.59	0.11801	0.0077712	0.78905	1.2674	2.1207	2.9442	159.27	22.672	36.436	188.75	16.642	8.7725	0.011173
112.82	0.65692	31.839	0.031408	-3.0114	-2.9908	106.59	27.475	58.693	709.14	-0.16921	114.16	0.11777	0.0077333	0.79740	1.2541	2.1221	2.9460	159.21	22.693	36.517	188.79	16.604	8.7869	0.011201
112.99	0.66413	31.808	0.031439	-3.0018	-2.9809	106.67	27.462	58.749	707.61	-0.16748	113.74	0.11752	0.0076954	0.80583	1.2410	2.1235	2.9477	159.14	22.714	36.599	188.82	16.567	8.8013	0.011229
113.16	0.67141	31.777	0.031470	-2.9921	-2.9710	106.76	27.449	58.806	706.07	-0.16574	113.33	0.11728	0.0076576	0.81433	1.2280	2.1249	2.9494	159.08	22.735	36.681	188.85	16.529	8.8157	0.011257
113.32	0.67874	31.745	0.031501	-2.9825	-2.9611	106.84	27.437	58.863	704.54	-0.16398	112.91	0.11703	0.0076198	0.82289	1.2152	2.1263	2.9511	159.02	22.756	36.765	188.88	16.491	8.8301	0.011284
113.49	0.68613	31.714	0.031532	-2.9728	-2.9512	106.93	27.424	58.921	703.00	-0.16221	112.49	0.11679	0.0075820	0.83153	1.2026	2.1276	2.9528	158.95	22.778	36.849	188.91	16.454	8.8445	0.011313
113.66	0.69358	31.682	0.031563	-2.9632	-2.9413	107.02	27.411	58.980	701.46	-0.16042	112.08	0.11654	0.0075443	0.84024	1.1901	2.1289	2.9544	158.89	22.799	36.934	188.93	16.417	8.8590	0.011341
113.82	0.70109	31.651	0.031595	-2.9535	-2.9314	107.10	27.398	59.039	699.92	-0.15862	111.67	0.11630	0.0075066	0.84901	1.1778	2.1303	2.9560	158.82	22.821	37.020	188.96	16.379	8.8735	0.011369
113.99	0.70865	31.619	0.031627	-2.9438	-2.9214	107.19	27.386	59.098	698.38	-0.15680	111.26	0.11605	0.0074689	0.85786	1.1657	2.1316	2.9576	158.76	22.843	37.107	188.99	16.342	8.8880	0.011397
114.16	0.71628	31.587	0.031658	-2.9341	-2.9115	107.27	27.373	59.158	696.83	-0.15497	110.85	0.11581	0.0074312	0.86679	1.1537	2.1329	2.9592	158.70	22.865	37.194	189.01	16.305	8.9025	0.011426
114.33	0.72397	31.555	0.031690	-2.9245	-2.9015	107.36	27.361	59.219	695.29	-0.15312	110.44	0.11556	0.0073936	0.87578	1.1418	2.1341	2.9608	158.63	22.887	37.283	189.04	16.268	8.9171	0.011455
114.49	0.73171	31.524	0.031722	-2.9148	-2.8916	107.44	27.348	59.280	693.74	-0.15126	110.03	0.11532	0.0073561	0.88485	1.1301	2.1354	2.9623	158.57	22.910	37.372	189.06	16.231	8.9317	0.011483
114.66	0.73952	31.492	0.031755	-2.9051	-2.8816	107.53	27.336	59.342	692.19	-0.14938	109.63	0.11507	0.0073186	0.89399	1.1186	2.1366	2.9638	158.51	22.932	37.462	189.08	16.194	8.9463	0.011512
114.83	0.74738	31.460	0.031787	-2.8953	-2.8716	107.61	27.324	59.404	690.63	-0.14748	109.23	0.11482	0.0072811	0.90321	1.1072	2.1378	2.9653	158.44	22.955	37.552	189.11	16.157	8.9609	0.011541
114.99	0.75531	31.428	0.031819	-2.8856	-2.8616	107.70	27.311	59.467	689.08	-0.14557	108.83	0.11458	0.0072436	0.91250	1.0959	2.1391	2.9668	158.38	22.978	37.644	189.13	16.120	8.9755	0.011570
115.16	0.76329	31.395	0.031852	-2.8759	-2.8516	107.78	27.299	59.531	687.52	-0.14365	108.43	0.11433	0.0072062	0.92187	1.0848	2.1402	2.9682	158.32	23.001	37.737	189.15	16.083	8.9902	0.011600
115.33	0.77134	31.363	0.031884	-2.8662	-2.8416	107.86	27.287	59.595	685.97	-0.14170	108.03	0.11409	0.0071688	0.93131	1.0738	2.1414	2.9697	158.25	23.024	37.830	189.17	16.046	9.0049	0.011629
115.50	0.77945	31.331	0.031917	-2.8564	-2.8315	107.95	27.275	59.659	684.40	-0.13974	107.63	0.11384	0.0071314	0.94083	1.0629	2.1426	2.9711	158.19	23.047	37.925	189.19	16.009	9.0196	0.011659
115.66	0.78762	31.299	0.031950	-2.8467	-2.8215	108.03	27.263	59.725	682.84	-0.13776	107.23	0.11360	0.0070941	0.95042	1.0522	2.1437	2.9724	158.13	23.070	38.020	189.21	15.973	9.0344	0.011688
115.83	0.79585	31.266	0.031983	-2.8369	-2.8115	108.12	27.251	59.791	681.28	-0.13577	106.84	0.11335	0.0070568	0.96009	1.0416	2.1449	2.9738	158.06	23.094	38.116	189.23	15.936	9.0491	0.011718
116.00	0.80415	31.234	0.032017	-2.8271	-2.8014	108.20	27.239	59.857	679.71	-0.13376	106.45	0.11311	0.0070196	0.96985	1.0311	2.1460	2.9751	158.00	23.118	38.213	189.24	15.900	9.0639	0.011748
116.16	0.81251	31.201	0.032050	-2.8174	-2.7913	108.29	27.228	59.925	678.14	-0.13173	106.06	0.11286	0.0069824	0.97967	1.0207	2.1471	2.9765	157.94	23.141	38.311	189.26	15.863	9.0788	0.011778
116.33	0.82093	31.169	0.032083	-2.8076	-2.7812	108.37	27.216	59.993	676.57	-0.12968	105.67	0.11262	0.0069452	0.98958	1.0105	2.1482	2.9777	157.88	23.165	38.410	189.27	15.827	9.0936	0.011808
116.50	0.82941	31.136	0.032117	-2.7978	-2.7711	108.46	27.204	60.061	675.00	-0.12762	105.28	0.11237	0.0069081	0.99957	1.0004	2.1492	2.9790	157.81	23.189	38.510	189.29	15.791	9.1085	0.011838
116.66	0.83795	31.103	0.032151	-2.7880	-2.7610	108.54	27.193	60.130	673.43	-0.12554	104.89	0.11213	0.0068710	1.0096	0.99045	2.1503	2.9803	157.75	23.214	38.610	189.30	15.754	9.1234	0.011869
116.83	0.84656	31.070	0.032185	-2.7782	-2.7509	108.62	27.181	60.200	671.85	-0.12344	104.50	0.11188	0.0068339	1.0198	0.98060	2.1513	2.9815	157.69	23.238	38.712	189.31	15.718	9.1383	0.011900
117.00	0.85524	31.038	0.032219	-2.7684	-2.7408	108.71	27.170	60.271	670.27	-0.12132	104.12	0.11163	0.0067969	1.0300	0.97086	2.1524	2.9827	157.63	23.262	38.815	189.33	15.682	9.1533	0.011930
117.17	0.86397	31.005	0.032253	-2.7585	-2.7307	108.79	27.158	60.342	668.69	-0.11919	103.74	0.11139	0.0067599	1.0403	0.96123	2.1534	2.9838	157.57	23.287	38.919	189.34	15.646	9.1683	0.011961
117.33	0.87278	30.972	0.032288	-2.7487	-2.7205	108.88	27.147	60.414	667.11	-0.11703	103.35	0.11114	0.0067230	1.0507	0.95172	2.1544	2.9850	157.50	23.312	39.023	189.35	15.610	9.1833	0.011992
117.50	0.88164	30.939	0.032322	-2.7389	-2.7104	108.96	27.136	60.487	665.52	-0.11486	102.97	0.11090	0.0066861	1.0612	0.94232	2.1553	2.9861	157.44	23.337	39.129	189.36	15.574	9.1983	0.012023
117.67	0.89057	30.905	0.032357	-2.7290	-2.7002	109.05	27.125	60.560	663.93	-0.11266	102.59	0.11065	0.0066492	1.0718	0.93304	2.1563	2.9872	157.38	23.362	39.236	189.37	15.538	9.2134	0.012055
117.83	0.89957	30.872	0.032392	-2.7191	-2.6900	109.13	27.114	60.635	662.34	-0.11045	102.22	0.11041	0.0066123	1.0824	0.92386	2.1572	2.9883	157.32	23.387	39.343	189.38	15.503	9.2285	0.012086
118.00	0.90863	30.839	0.032427	-2.7093	-2.6798	109.21	27.103	60.709	660.75	-0.10822	101.84	0.11016	0.0065755	1.0931	0.91479	2.1581	2.9893	157.26	23.412	39.452	189.38	15.467	9.2436	0.012118
118.17	0.91776	30.805	0.032462	-2.6994	-2.6696	109.30	27.092	60.785	659.16	-0.10597	101.46	0.10992	0.0065388	1.1040	0.90583	2.1590	2.9904	157.20	23.438	39.562	189.39	15.431	9.2588	0.012150
118.33	0.92695	30.772	0.032497	-2.6895	-2.6594	109.38	27.081	60.861	657.56	-0.10369	101.09	0.10967	0.0065021	1.1149	0.89697	2.1599	2.9914	157.13	23.463	39.673	189.39	15.396	9.2740	0.012182
118.50	0.93621	30.738	0.032533	-2.6796	-2.6492	109.46	27.070	60.939	655.96	-0.10140	100.72	0.10943	0.0064654	1.1259	0.88821	2.1608	2.9924	157.07	23.489	39.785	189.40	15.360	9.2892	0.012214
118.67	0.94554	30.705	0.032568	-2.6697	-2.6389	109.55	27.059	61.016	654.36	-0.099090	100.35	0.10918	0.0064287	1.1369	0.87956	2.1617	2.9933	157.01	23.515	39.898	189.40	15.325	9.3045	0.012246
118.84	0.95493	30.671	0.032604	-2.6598	-2.6287	109.63	27.049	61.095	652.76	-0.096756	99.975	0.10894	0.0063921	1.1481	0.87100	2.1625	2.9942	156.95	23.541	40.012	189.41	15.289	9.3198	0.012278
119.00	0.96439	30.637	0.032640	-2.6499	-2.6184	109.72	27.038	61.175	651.15	-0.094402	99.606	0.10869	0.0063555	1.1594	0.86255	2.1633	2.9951	156.89	23.567	40.127	189.41	15.254	9.3351	0.012311
119.17	0.97392	30.604	0.032676	-2.6399	-2.6081	109.80	27.028	61.255	649.55	-0.092027	99.238	0.10845	0.0063190	1.1707	0.85419	2.1641	2.9960	156.83	23.593	40.244	189.41	15.219	9.3505	0.012344
119.34	0.98352	30.570	0.032712	-2.6300	-2.5978	109.88	27.017	61.336	647.94	-0.089630	98.871	0.10820	0.0062825	1.1821	0.84593	2.1649	2.9969	156.77	23.620	40.361	189.41	15.184	9.3659	0.012377
119.50	0.99318	30.536	0.032749	-2.6200	-2.5875	109.97	27.007	61.418	646.32	-0.087211	98.505	0.10796	0.0062461	1.1937	0.83776	2.1657	2.9977	156.70	23.646	40.480	189.41	15.149	9.3813	0.012410
119.67	1.0029	30.501	0.032785	-2.6101	-2.5772	110.05	26.996	61.501	644.71	-0.084771	98.141	0.10771	0.0062097	1.2053	0.82969	2.1664	2.9985	156.64	23.673	40.600	189.41	15.114	9.3967	0.012443
119.84	1.0127	30.467	0.032822	-2.6001	-2.5669	110.13	26.986	61.584	643.09	-0.082308	97.777	0.10747	0.0061733	1.2170	0.82170	2.1671	2.9993	156.58	23.700	40.721	189.41	15.079	9.4122	0.012476
120.01	1.0226	30.433	0.032859	-2.5901	-2.5565	110.22	26.976	61.669	641.47	-0.079823	97.415	0.10722	0.0061369	1.2288	0.81381	2.1678	3.0000	156.52	23.727	40.843	189.41	15.044	9.4278	0.012510
120.17	1.0325	30.399	0.032896	-2.5801	-2.5462	110.30	26.966	61.754	639.85	-0.077315	97.054	0.10698	0.0061006	1.2407	0.80601	2.1685	3.0008	156.46	23.754	40.966	189.40	15.009	9.4433	0.012544
120.34	1.0425	30.364	0.032933	-2.5701	-2.5358	110.38	26.956	61.840	638.23	-0.074784	96.695	0.10673	0.0060644	1.2527	0.79829	2.1692	3.0015	156.40	23.781	41.091	189.40	14.974	9.4589	0.012578
120.51	1.0526	30.330	0.032971	-2.5601	-2.5254	110.47	26.946	61.927	636.60	-0.072230	96.336	0.10649	0.0060282	1.2648	0.79067	2.1699	3.0021	156.34	23.809	41.217	189.40	14.939	9.4746	0.012612
120.67	1.0628	30.295	0.033009	-2.5501	-2.5150	110.55	26.936	62.015	634.97	-0.069652	95.979	0.10624	0.0059920	1.2769	0.78312	2.1705	3.0028	156.28	23.836	41.344	189.39	14.905	9.4902	0.012646
120.84	1.0730	30.261	0.033046	-2.5401	-2.5046	110.64	26.927	62.104	633.34	-0.067050	95.622	0.10600	0.0059558	1.2892	0.77567	2.1711	3.0034	156.22	23.864	41.473	189.38	14.870	9.5060	0.012681
121.01	1.0833	30.226	0.033084	-2.5300	-2.4942	110.72	26.917	62.194	631.70	-0.064424	95.267	0.10575	0.0059197	1.3016	0.76829	2.1717	3.0040	156.16	23.891	41.603	189.38	14.835	9.5217	0.012715
121.17	1.0936	30.191	0.033123	-2.5200	-2.4838	110.80	26.907	62.285	630.07	-0.061774	94.913	0.10551	0.0058837	1.3141	0.76100	2.1723	3.0045	156.09	23.919	41.734	189.37	14.801	9.5375	0.012750
121.34	1.1040	30.156	0.033161	-2.5099	-2.4733	110.89	26.898	62.377	628.43	-0.059099	94.560	0.10526	0.0058477	1.3266	0.75379	2.1729	3.0051	156.03	23.947	41.866	189.36	14.767	9.5533	0.012785
121.51	1.1145	30.121	0.033199	-2.4998	-2.4628	110.97	26.889	62.470	626.79	-0.056399	94.208	0.10502	0.0058117	1.3393	0.74666	2.1734	3.0056	155.97	23.976	42.000	189.35	14.732	9.5692	0.012821
121.68	1.1251	30.086	0.033238	-2.4898	-2.4524	111.05	26.879	62.563	625.14	-0.053673	93.857	0.10477	0.0057758	1.3521	0.73960	2.1739	3.0061	155.91	24.004	42.135	189.34	14.698	9.5851	0.012856
121.84	1.1358	30.051	0.033277	-2.4797	-2.4419	111.14	26.870	62.658	623.50	-0.050922	93.507	0.10453	0.0057399	1.3650	0.73263	2.1744	3.0065	155.85	24.032	42.272	189.33	14.664	9.6011	0.012892
122.01	1.1465	30.015	0.033316	-2.4696	-2.4314	111.22	26.861	62.754	621.85	-0.048145	93.158	0.10429	0.0057040	1.3779	0.72573	2.1749	3.0070	155.79	24.061	42.410	189.32	14.630	9.6171	0.012928
122.18	1.1573	29.980	0.033356	-2.4594	-2.4208	111.30	26.852	62.851	620.19	-0.045341	92.811	0.10404	0.0056682	1.3910	0.71891	2.1754	3.0074	155.73	24.090	42.549	189.30	14.596	9.6331	0.012964
122.34	1.1681	29.945	0.033395	-2.4493	-2.4103	111.38	26.843	62.949	618.54	-0.042511	92.464	0.10380	0.0056324	1.4042	0.71216	2.1758	3.0077	155.67	24.119	42.690	189.29	14.562	9.6492	0.013000
122.51	1.1791	29.909	0.033435	-2.4392	-2.3998	111.47	26.834	63.048	616.88	-0.039654	92.119	0.10355	0.0055967	1.4175	0.70548	2.1763	3.0081	155.61	24.148	42.833	189.27	14.528	9.6653	0.013036
122.68	1.1901	29.873	0.033475	-2.4290	-2.3892	111.55	26.825	63.148	615.22	-0.036769	91.774	0.10331	0.0055610	1.4309	0.69888	2.1767	3.0084	155.55	24.177	42.977	189.26	14.494	9.6815	0.013073
122.84	1.2011	29.838	0.033515	-2.4189	-2.3786	111.63	26.816	63.249	613.56	-0.033857	91.431	0.10306	0.0055254	1.4444	0.69235	2.1771	3.0087	155.49	24.206	43.122	189.24	14.460	9.6977	0.013110
123.01	1.2123	29.802	0.033555	-2.4087	-2.3680	111.72	26.808	63.351	611.89	-0.030916	91.088	0.10282	0.0054898	1.4580	0.68589	2.1774	3.0089	155.43	24.235	43.269	189.22	14.426	9.7139	0.013147
123.18	1.2235	29.766	0.033596	-2.3985	-2.3574	111.80	26.799	63.454	610.23	-0.027947	90.747	0.10257	0.0054542	1.4717	0.67950	2.1778	3.0091	155.37	24.265	43.417	189.21	14.392	9.7302	0.013184
123.35	1.2348	29.730	0.033636	-2.3883	-2.3468	111.88	26.791	63.559	608.56	-0.024950	90.406	0.10233	0.0054187	1.4855	0.67317	2.1781	3.0093	155.31	24.295	43.568	189.19	14.359	9.7466	0.013222
123.51	1.2462	29.694	0.033677	-2.3781	-2.3361	111.97	26.782	63.664	606.88	-0.021923	90.067	0.10209	0.0053832	1.4994	0.66692	2.1784	3.0095	155.25	24.325	43.719	189.17	14.325	9.7630	0.013260
123.68	1.2577	29.657	0.033718	-2.3679	-2.3255	112.05	26.774	63.771	605.21	-0.018866	89.728	0.10184	0.0053478	1.5135	0.66073	2.1787	3.0096	155.19	24.355	43.873	189.15	14.292	9.7794	0.013298
123.85	1.2692	29.621	0.033760	-2.3576	-2.3148	112.13	26.766	63.879	603.53	-0.015780	89.391	0.10160	0.0053124	1.5276	0.65461	2.1789	3.0098	155.13	24.385	44.028	189.13	14.258	9.7959	0.013336
124.01	1.2808	29.585	0.033801	-2.3474	-2.3041	112.22	26.758	63.988	601.84	-0.012663	89.054	0.10135	0.0052770	1.5419	0.64855	2.1792	3.0098	155.07	24.415	44.185	189.10	14.225	9.8125	0.013375
124.18	1.2925	29.548	0.033843	-2.3371	-2.2934	112.30	26.750	64.099	600.16	-0.0095156	88.718	0.10111	0.0052417	1.5563	0.64256	2.1794	3.0099	155.01	24.445	44.343	189.08	14.192	9.8290	0.013413
