Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
90.050	0.23963	26.959	0.037094	0.50335	0.51224	5.9126	30.455	61.301	783.09	-0.25987	124.61	0.12490	0.0077470	0.34636	2.8872	5.4822	6.1741	68.787	22.617	34.074	184.68	23.353	6.1625	0.0080267
90.158	0.24201	26.941	0.037119	0.50990	0.51889	5.9854	30.438	61.325	781.99	-0.25886	124.19	0.12471	0.0077246	0.34959	2.8605	5.4836	6.1758	68.730	22.629	34.113	184.73	23.303	6.1715	0.0080402
90.266	0.24442	26.922	0.037144	0.51646	0.52554	6.0582	30.420	61.348	780.89	-0.25784	123.77	0.12451	0.0077022	0.35285	2.8341	5.4849	6.1776	68.674	22.641	34.152	184.77	23.253	6.1806	0.0080538
90.374	0.24684	26.904	0.037169	0.52302	0.53219	6.1309	30.403	61.372	779.79	-0.25682	123.36	0.12432	0.0076798	0.35613	2.8080	5.4863	6.1794	68.618	22.653	34.191	184.82	23.204	6.1896	0.0080673
90.481	0.24928	26.886	0.037194	0.52958	0.53885	6.2035	30.385	61.396	778.69	-0.25579	122.94	0.12412	0.0076574	0.35943	2.7822	5.4876	6.1811	68.562	22.665	34.231	184.87	23.154	6.1986	0.0080809
90.589	0.25174	26.868	0.037219	0.53614	0.54551	6.2761	30.368	61.421	777.59	-0.25475	122.53	0.12392	0.0076351	0.36276	2.7567	5.4889	6.1829	68.506	22.677	34.270	184.92	23.105	6.2077	0.0080946
90.697	0.25422	26.849	0.037245	0.54271	0.55218	6.3485	30.351	61.445	776.48	-0.25371	122.12	0.12373	0.0076127	0.36610	2.7315	5.4902	6.1846	68.450	22.690	34.310	184.97	23.056	6.2167	0.0081083
90.805	0.25671	26.831	0.037270	0.54927	0.55884	6.4210	30.334	61.470	775.38	-0.25266	121.71	0.12353	0.0075904	0.36948	2.7065	5.4915	6.1863	68.394	22.702	34.350	185.01	23.007	6.2258	0.0081220
90.913	0.25922	26.813	0.037295	0.55584	0.56551	6.4933	30.316	61.495	774.28	-0.25160	121.30	0.12334	0.0075680	0.37287	2.6819	5.4929	6.1881	68.339	22.714	34.391	185.06	22.958	6.2349	0.0081357
91.021	0.26176	26.795	0.037321	0.56241	0.57218	6.5656	30.299	61.520	773.17	-0.25054	120.89	0.12314	0.0075457	0.37629	2.6575	5.4942	6.1898	68.283	22.727	34.432	185.11	22.909	6.2440	0.0081495
91.128	0.26430	26.776	0.037347	0.56899	0.57886	6.6379	30.282	61.545	772.07	-0.24947	120.49	0.12294	0.0075234	0.37974	2.6334	5.4955	6.1915	68.228	22.739	34.472	185.15	22.861	6.2531	0.0081633
91.236	0.26687	26.758	0.037372	0.57556	0.58553	6.7101	30.265	61.571	770.96	-0.24839	120.09	0.12275	0.0075011	0.38320	2.6096	5.4968	6.1932	68.173	22.752	34.514	185.20	22.813	6.2622	0.0081772
91.344	0.26946	26.740	0.037398	0.58214	0.59221	6.7822	30.248	61.597	769.86	-0.24730	119.69	0.12255	0.0074788	0.38669	2.5860	5.4980	6.1949	68.118	22.764	34.555	185.24	22.765	6.2713	0.0081911
91.452	0.27206	26.721	0.037424	0.58872	0.59890	6.8542	30.231	61.623	768.75	-0.24621	119.29	0.12236	0.0074565	0.39021	2.5627	5.4993	6.1966	68.063	22.777	34.597	185.29	22.717	6.2805	0.0082050
91.560	0.27468	26.703	0.037449	0.59530	0.60558	6.9262	30.214	61.650	767.64	-0.24512	118.89	0.12216	0.0074342	0.39375	2.5397	5.5006	6.1982	68.008	22.790	34.639	185.33	22.669	6.2896	0.0082190
91.668	0.27733	26.684	0.037475	0.60188	0.61227	6.9982	30.198	61.676	766.53	-0.24401	118.50	0.12196	0.0074119	0.39731	2.5169	5.5019	6.1999	67.953	22.802	34.681	185.38	22.622	6.2988	0.0082330
91.775	0.27999	26.666	0.037501	0.60846	0.61896	7.0700	30.181	61.703	765.43	-0.24290	118.11	0.12177	0.0073896	0.40090	2.4944	5.5031	6.2015	67.899	22.815	34.723	185.42	22.574	6.3080	0.0082470
91.883	0.28267	26.647	0.037527	0.61505	0.62566	7.1419	30.164	61.730	764.32	-0.24178	117.72	0.12157	0.0073674	0.40451	2.4721	5.5044	6.2032	67.844	22.828	34.766	185.46	22.527	6.3171	0.0082611
91.991	0.28536	26.629	0.037553	0.62164	0.63236	7.2136	30.148	61.758	763.21	-0.24066	117.33	0.12138	0.0073451	0.40815	2.4501	5.5057	6.2048	67.790	22.841	34.809	185.50	22.480	6.3263	0.0082752
92.099	0.28808	26.610	0.037580	0.62823	0.63906	7.2853	30.131	61.785	762.10	-0.23952	116.94	0.12118	0.0073229	0.41181	2.4283	5.5069	6.2065	67.736	22.854	34.852	185.55	22.434	6.3355	0.0082893
92.207	0.29082	26.592	0.037606	0.63483	0.64576	7.3569	30.114	61.813	760.98	-0.23838	116.56	0.12099	0.0073006	0.41550	2.4067	5.5082	6.2081	67.681	22.867	34.896	185.59	22.387	6.3448	0.0083035
92.315	0.29357	26.573	0.037632	0.64142	0.65247	7.4285	30.098	61.841	759.87	-0.23724	116.18	0.12079	0.0072784	0.41921	2.3854	5.5094	6.2097	67.627	22.879	34.940	185.63	22.341	6.3540	0.0083177
92.422	0.29635	26.555	0.037658	0.64802	0.65918	7.5000	30.081	61.870	758.76	-0.23608	115.79	0.12059	0.0072562	0.42295	2.3643	5.5106	6.2113	67.573	22.893	34.984	185.67	22.294	6.3633	0.0083320
92.530	0.29914	26.536	0.037685	0.65462	0.66590	7.5715	30.065	61.898	757.65	-0.23492	115.41	0.12040	0.0072340	0.42671	2.3435	5.5119	6.2129	67.519	22.906	35.028	185.71	22.248	6.3725	0.0083463
92.638	0.30195	26.517	0.037711	0.66123	0.67261	7.6429	30.049	61.927	756.53	-0.23375	115.04	0.12020	0.0072118	0.43050	2.3229	5.5131	6.2145	67.466	22.919	35.073	185.75	22.203	6.3818	0.0083606
92.746	0.30479	26.499	0.037738	0.66783	0.67933	7.7143	30.032	61.956	755.42	-0.23257	114.66	0.12001	0.0071896	0.43431	2.3025	5.5143	6.2161	67.412	22.932	35.118	185.79	22.157	6.3911	0.0083750
92.854	0.30764	26.480	0.037765	0.67444	0.68606	7.7856	30.016	61.986	754.30	-0.23139	114.29	0.11981	0.0071674	0.43815	2.2823	5.5155	6.2176	67.359	22.945	35.163	185.83	22.111	6.4004	0.0083894
92.962	0.31051	26.461	0.037791	0.68105	0.69278	7.8568	30.000	62.015	753.19	-0.23020	113.91	0.11961	0.0071452	0.44202	2.2624	5.5167	6.2192	67.305	22.958	35.208	185.87	22.066	6.4097	0.0084038
93.069	0.31340	26.442	0.037818	0.68766	0.69951	7.9280	29.984	62.045	752.07	-0.22900	113.54	0.11942	0.0071231	0.44591	2.2426	5.5179	6.2208	67.252	22.972	35.254	185.91	22.021	6.4190	0.0084183
93.177	0.31631	26.424	0.037845	0.69428	0.70625	7.9991	29.967	62.075	750.95	-0.22779	113.17	0.11922	0.0071009	0.44983	2.2231	5.5191	6.2223	67.199	22.985	35.300	185.95	21.976	6.4283	0.0084329
93.285	0.31925	26.405	0.037872	0.70089	0.71298	8.0702	29.951	62.106	749.84	-0.22658	112.81	0.11903	0.0070788	0.45377	2.2038	5.5203	6.2238	67.145	22.998	35.347	185.98	21.931	6.4377	0.0084474
93.393	0.32220	26.386	0.037899	0.70751	0.71972	8.1412	29.935	62.136	748.72	-0.22536	112.44	0.11883	0.0070566	0.45774	2.1846	5.5215	6.2254	67.092	23.012	35.393	186.02	21.886	6.4470	0.0084621
93.501	0.32517	26.367	0.037926	0.71413	0.72647	8.2121	29.919	62.167	747.60	-0.22413	112.08	0.11864	0.0070345	0.46174	2.1657	5.5227	6.2269	67.040	23.025	35.440	186.06	21.842	6.4564	0.0084767
93.609	0.32816	26.348	0.037953	0.72076	0.73321	8.2830	29.903	62.198	746.48	-0.22289	111.71	0.11844	0.0070124	0.46576	2.1470	5.5238	6.2284	66.987	23.039	35.487	186.09	21.797	6.4658	0.0084914
93.716	0.33117	26.330	0.037980	0.72739	0.73996	8.3539	29.887	62.230	745.36	-0.22165	111.35	0.11825	0.0069903	0.46981	2.1285	5.5250	6.2299	66.934	23.053	35.535	186.13	21.753	6.4752	0.0085062
93.824	0.33420	26.311	0.038007	0.73402	0.74672	8.4247	29.872	62.262	744.24	-0.22039	110.99	0.11805	0.0069682	0.47388	2.1102	5.5261	6.2314	66.881	23.066	35.583	186.17	21.709	6.4846	0.0085210
93.932	0.33725	26.292	0.038035	0.74065	0.75348	8.4954	29.856	62.294	743.11	-0.21913	110.64	0.11785	0.0069461	0.47799	2.0921	5.5273	6.2329	66.829	23.080	35.631	186.20	21.665	6.4940	0.0085358
94.040	0.34033	26.273	0.038062	0.74728	0.76024	8.5661	29.840	62.326	741.99	-0.21786	110.28	0.11766	0.0069240	0.48212	2.0742	5.5284	6.2343	66.776	23.094	35.679	186.24	21.621	6.5035	0.0085507
94.148	0.34342	26.254	0.038090	0.75392	0.76700	8.6368	29.824	62.358	740.87	-0.21659	109.93	0.11746	0.0069019	0.48628	2.0564	5.5296	6.2358	66.724	23.108	35.728	186.27	21.578	6.5129	0.0085656
94.256	0.34653	26.235	0.038117	0.76056	0.77377	8.7073	29.809	62.391	739.74	-0.21530	109.57	0.11727	0.0068798	0.49046	2.0389	5.5307	6.2373	66.672	23.121	35.777	186.31	21.534	6.5224	0.0085805
94.363	0.34967	26.216	0.038145	0.76720	0.78054	8.7779	29.793	62.424	738.62	-0.21401	109.22	0.11707	0.0068578	0.49467	2.0215	5.5318	6.2387	66.620	23.135	35.826	186.34	21.491	6.5319	0.0085955
94.471	0.35282	26.197	0.038173	0.77385	0.78732	8.8484	29.778	62.458	737.49	-0.21271	108.87	0.11688	0.0068357	0.49891	2.0044	5.5330	6.2401	66.568	23.149	35.876	186.37	21.448	6.5414	0.0086106
94.579	0.35600	26.178	0.038201	0.78050	0.79409	8.9188	29.762	62.491	736.37	-0.21140	108.52	0.11668	0.0068137	0.50318	1.9873	5.5341	6.2416	66.516	23.163	35.926	186.41	21.405	6.5509	0.0086257
94.687	0.35920	26.159	0.038228	0.78715	0.80088	8.9892	29.747	62.525	735.24	-0.21008	108.18	0.11648	0.0067917	0.50748	1.9705	5.5352	6.2430	66.464	23.177	35.976	186.44	21.362	6.5604	0.0086408
94.795	0.36241	26.139	0.038256	0.79380	0.80766	9.0595	29.731	62.560	734.11	-0.20876	107.83	0.11629	0.0067696	0.51180	1.9539	5.5363	6.2444	66.412	23.191	36.027	186.47	21.320	6.5699	0.0086560
94.903	0.36565	26.120	0.038284	0.80045	0.81445	9.1298	29.716	62.594	732.98	-0.20742	107.49	0.11609	0.0067476	0.51616	1.9374	5.5374	6.2458	66.360	23.205	36.078	186.50	21.277	6.5795	0.0086712
95.010	0.36891	26.101	0.038313	0.80711	0.82125	9.2000	29.700	62.629	731.85	-0.20608	107.15	0.11590	0.0067256	0.52054	1.9211	5.5385	6.2472	66.309	23.220	36.129	186.53	21.235	6.5890	0.0086865
95.118	0.37220	26.082	0.038341	0.81377	0.82805	9.2702	29.685	62.664	730.72	-0.20473	106.80	0.11570	0.0067036	0.52495	1.9050	5.5396	6.2486	66.257	23.234	36.181	186.56	21.193	6.5986	0.0087018
95.226	0.37550	26.063	0.038369	0.82044	0.83485	9.3403	29.670	62.699	729.59	-0.20337	106.47	0.11551	0.0066817	0.52938	1.8890	5.5406	6.2499	66.206	23.248	36.233	186.59	21.151	6.6082	0.0087172
95.334	0.37882	26.043	0.038397	0.82711	0.84165	9.4104	29.655	62.735	728.46	-0.20200	106.13	0.11531	0.0066597	0.53385	1.8732	5.5417	6.2513	66.155	23.263	36.285	186.62	21.109	6.6178	0.0087326
95.442	0.38217	26.024	0.038426	0.83378	0.84846	9.4805	29.640	62.771	727.33	-0.20062	105.79	0.11512	0.0066377	0.53835	1.8575	5.5428	6.2527	66.103	23.277	36.337	186.65	21.067	6.6274	0.0087481
95.550	0.38554	26.005	0.038454	0.84045	0.85527	9.5504	29.625	62.807	726.19	-0.19924	105.46	0.11492	0.0066158	0.54287	1.8421	5.5438	6.2540	66.052	23.291	36.390	186.68	21.025	6.6370	0.0087636
95.657	0.38892	25.986	0.038483	0.84712	0.86209	9.6204	29.609	62.844	725.06	-0.19784	105.12	0.11473	0.0065938	0.54743	1.8267	5.5449	6.2553	66.001	23.306	36.444	186.71	20.984	6.6467	0.0087792
95.765	0.39233	25.966	0.038512	0.85380	0.86891	9.6903	29.594	62.881	723.92	-0.19644	104.79	0.11453	0.0065719	0.55201	1.8116	5.5459	6.2567	65.950	23.320	36.497	186.74	20.943	6.6564	0.0087948
95.873	0.39577	25.947	0.038540	0.86048	0.87574	9.7601	29.580	62.918	722.79	-0.19502	104.46	0.11433	0.0065500	0.55662	1.7965	5.5470	6.2580	65.899	23.335	36.551	186.77	20.901	6.6660	0.0088104
95.981	0.39922	25.927	0.038569	0.86717	0.88257	9.8299	29.565	62.955	721.65	-0.19360	104.13	0.11414	0.0065280	0.56127	1.7817	5.5480	6.2593	65.849	23.350	36.605	186.80	20.860	6.6757	0.0088262
96.089	0.40270	25.908	0.038598	0.87386	0.88940	9.8997	29.550	62.993	720.52	-0.19217	103.80	0.11394	0.0065061	0.56594	1.7670	5.5490	6.2606	65.798	23.364	36.660	186.82	20.819	6.6854	0.0088419
96.197	0.40620	25.889	0.038627	0.88055	0.89624	9.9694	29.535	63.031	719.38	-0.19073	103.48	0.11375	0.0064842	0.57064	1.7524	5.5500	6.2619	65.747	23.379	36.715	186.85	20.779	6.6951	0.0088577
96.304	0.40972	25.869	0.038656	0.88724	0.90308	10.039	29.520	63.070	718.24	-0.18928	103.15	0.11355	0.0064623	0.57538	1.7380	5.5511	6.2631	65.697	23.394	36.770	186.88	20.738	6.7049	0.0088736
96.412	0.41326	25.850	0.038685	0.89393	0.90992	10.109	29.505	63.108	717.10	-0.18782	102.83	0.11336	0.0064405	0.58014	1.7237	5.5521	6.2644	65.646	23.409	36.826	186.90	20.698	6.7146	0.0088895
96.520	0.41683	25.830	0.038715	0.90063	0.91677	10.178	29.491	63.147	715.96	-0.18636	102.51	0.11316	0.0064186	0.58493	1.7096	5.5531	6.2657	65.596	23.423	36.882	186.93	20.657	6.7244	0.0089055
96.628	0.42041	25.810	0.038744	0.90734	0.92362	10.248	29.476	63.187	714.82	-0.18488	102.18	0.11297	0.0063967	0.58976	1.6956	5.5541	6.2669	65.545	23.438	36.939	186.95	20.617	6.7342	0.0089215
96.736	0.42402	25.791	0.038773	0.91404	0.93048	10.317	29.462	63.226	713.67	-0.18339	101.86	0.11277	0.0063749	0.59461	1.6818	5.5550	6.2682	65.495	23.453	36.995	186.98	20.577	6.7440	0.0089376
96.844	0.42766	25.771	0.038803	0.92075	0.93734	10.387	29.447	63.266	712.53	-0.18190	101.55	0.11258	0.0063530	0.59950	1.6681	5.5560	6.2694	65.445	23.468	37.053	187.00	20.537	6.7538	0.0089537
96.951	0.43131	25.752	0.038833	0.92746	0.94421	10.456	29.433	63.307	711.39	-0.18039	101.23	0.11238	0.0063312	0.60442	1.6545	5.5570	6.2706	65.395	23.483	37.110	187.02	20.497	6.7636	0.0089699
97.059	0.43499	25.732	0.038862	0.93418	0.95108	10.525	29.418	63.347	710.24	-0.17887	100.91	0.11219	0.0063094	0.60937	1.6411	5.5580	6.2718	65.345	23.499	37.168	187.05	20.458	6.7734	0.0089861
97.167	0.43869	25.712	0.038892	0.94089	0.95796	10.595	29.404	63.388	709.10	-0.17735	100.60	0.11199	0.0062876	0.61435	1.6277	5.5589	6.2730	65.295	23.514	37.226	187.07	20.418	6.7833	0.0090024
97.275	0.44241	25.692	0.038922	0.94762	0.96484	10.664	29.390	63.429	707.95	-0.17581	100.29	0.11180	0.0062658	0.61936	1.6146	5.5599	6.2742	65.245	23.529	37.285	187.09	20.379	6.7932	0.0090188
97.383	0.44616	25.673	0.038952	0.95434	0.97172	10.733	29.375	63.471	706.80	-0.17427	99.973	0.11160	0.0062440	0.62440	1.6015	5.5608	6.2754	65.195	23.544	37.344	187.12	20.340	6.8031	0.0090352
97.491	0.44993	25.653	0.038982	0.96107	0.97861	10.802	29.361	63.513	705.65	-0.17271	99.662	0.11140	0.0062222	0.62948	1.5886	5.5618	6.2765	65.145	23.560	37.404	187.14	20.301	6.8130	0.0090516
97.598	0.45372	25.633	0.039012	0.96780	0.98550	10.872	29.347	63.555	704.51	-0.17115	99.353	0.11121	0.0062004	0.63458	1.5758	5.5627	6.2777	65.096	23.575	37.463	187.16	20.262	6.8229	0.0090682
97.706	0.45754	25.613	0.039042	0.97453	0.99240	10.941	29.333	63.598	703.36	-0.16957	99.045	0.11101	0.0061787	0.63972	1.5632	5.5636	6.2788	65.046	23.590	37.524	187.18	20.223	6.8328	0.0090847
97.814	0.46138	25.593	0.039073	0.98127	0.99930	11.010	29.319	63.641	702.20	-0.16799	98.737	0.11082	0.0061569	0.64489	1.5506	5.5645	6.2800	64.997	23.606	37.584	187.20	20.184	6.8428	0.0091014
97.922	0.46524	25.573	0.039103	0.98801	1.0062	11.079	29.304	63.684	701.05	-0.16639	98.432	0.11062	0.0061352	0.65010	1.5382	5.5655	6.2811	64.947	23.622	37.645	187.22	20.145	6.8528	0.0091181
98.030	0.46913	25.554	0.039134	0.99476	1.0131	11.148	29.290	63.728	699.90	-0.16479	98.127	0.11043	0.0061134	0.65534	1.5259	5.5664	6.2822	64.898	23.637	37.707	187.24	20.107	6.8627	0.0091348
98.138	0.47304	25.534	0.039164	1.0015	1.0200	11.217	29.277	63.772	698.75	-0.16317	97.824	0.11023	0.0060917	0.66061	1.5138	5.5673	6.2833	64.848	23.653	37.769	187.26	20.069	6.8727	0.0091516
98.245	0.47697	25.514	0.039195	1.0083	1.0270	11.286	29.263	63.816	697.59	-0.16154	97.522	0.11004	0.0060700	0.66591	1.5017	5.5681	6.2844	64.799	23.668	37.831	187.28	20.030	6.8828	0.0091685
98.353	0.48093	25.494	0.039226	1.0150	1.0339	11.354	29.249	63.861	696.44	-0.15991	97.221	0.10984	0.0060483	0.67125	1.4898	5.5690	6.2855	64.750	23.684	37.894	187.30	19.992	6.8928	0.0091854
98.461	0.48491	25.473	0.039257	1.0218	1.0408	11.423	29.235	63.906	695.28	-0.15826	96.921	0.10965	0.0060266	0.67662	1.4779	5.5699	6.2866	64.701	23.700	37.957	187.31	19.954	6.9029	0.0092024
98.569	0.48892	25.453	0.039287	1.0285	1.0477	11.492	29.221	63.952	694.12	-0.15660	96.622	0.10945	0.0060049	0.68202	1.4662	5.5708	6.2876	64.652	23.716	38.020	187.33	19.916	6.9129	0.0092194
98.677	0.49295	25.433	0.039319	1.0353	1.0547	11.561	29.207	63.997	692.96	-0.15493	96.325	0.10926	0.0059832	0.68746	1.4546	5.5716	6.2887	64.603	23.732	38.084	187.35	19.879	6.9230	0.0092366
98.785	0.49700	25.413	0.039350	1.0421	1.0616	11.630	29.194	64.044	691.81	-0.15325	96.029	0.10906	0.0059616	0.69293	1.4432	5.5725	6.2897	64.554	23.748	38.149	187.37	19.841	6.9331	0.0092537
98.892	0.50108	25.393	0.039381	1.0488	1.0686	11.698	29.180	64.090	690.65	-0.15156	95.733	0.10887	0.0059399	0.69843	1.4318	5.5733	6.2908	64.505	23.764	38.214	187.38	19.804	6.9432	0.0092710
99.000	0.50518	25.373	0.039412	1.0556	1.0755	11.767	29.167	64.137	689.48	-0.14986	95.439	0.10867	0.0059183	0.70397	1.4205	5.5742	6.2918	64.456	23.780	38.279	187.40	19.766	6.9534	0.0092883
99.108	0.50931	25.353	0.039444	1.0624	1.0825	11.835	29.153	64.184	688.32	-0.14814	95.147	0.10848	0.0058967	0.70955	1.4093	5.5750	6.2928	64.407	23.796	38.345	187.41	19.729	6.9635	0.0093056
99.216	0.51346	25.332	0.039475	1.0692	1.0894	11.904	29.140	64.232	687.16	-0.14642	94.855	0.10828	0.0058750	0.71516	1.3983	5.5758	6.2938	64.359	23.812	38.411	187.43	19.692	6.9737	0.0093231
99.324	0.51763	25.312	0.039507	1.0760	1.0964	11.973	29.126	64.280	686.00	-0.14468	94.564	0.10809	0.0058534	0.72080	1.3873	5.5766	6.2948	64.310	23.828	38.477	187.44	19.655	6.9839	0.0093406
99.432	0.52183	25.292	0.039539	1.0828	1.1034	12.041	29.113	64.329	684.83	-0.14293	94.275	0.10789	0.0058318	0.72648	1.3765	5.5775	6.2958	64.262	23.845	38.544	187.46	19.618	6.9941	0.0093581
99.539	0.52606	25.271	0.039571	1.0895	1.1104	12.110	29.099	64.377	683.66	-0.14118	93.986	0.10770	0.0058102	0.73219	1.3658	5.5783	6.2967	64.213	23.861	38.612	187.47	19.581	7.0043	0.0093757
99.647	0.53030	25.251	0.039603	1.0963	1.1173	12.178	29.086	64.427	682.50	-0.13940	93.699	0.10750	0.0057886	0.73794	1.3551	5.5791	6.2977	64.165	23.877	38.680	187.48	19.545	7.0146	0.0093934
99.755	0.53458	25.230	0.039635	1.1031	1.1243	12.246	29.073	64.476	681.33	-0.13762	93.413	0.10731	0.0057671	0.74373	1.3446	5.5798	6.2986	64.116	23.894	38.748	187.50	19.508	7.0249	0.0094112
99.863	0.53888	25.210	0.039667	1.1100	1.1313	12.315	29.060	64.526	680.16	-0.13583	93.128	0.10711	0.0057455	0.74955	1.3341	5.5806	6.2996	64.068	23.910	38.817	187.51	19.472	7.0351	0.0094290
99.971	0.54320	25.190	0.039699	1.1168	1.1383	12.383	29.047	64.577	678.99	-0.13402	92.843	0.10692	0.0057240	0.75541	1.3238	5.5814	6.3005	64.020	23.927	38.887	187.52	19.435	7.0454	0.0094469
100.08	0.54755	25.169	0.039731	1.1236	1.1453	12.451	29.034	64.627	677.82	-0.13220	92.560	0.10672	0.0057024	0.76130	1.3135	5.5822	6.3014	63.971	23.943	38.957	187.53	19.399	7.0558	0.0094649
100.19	0.55192	25.148	0.039764	1.1304	1.1523	12.520	29.021	64.679	676.65	-0.13037	92.278	0.10653	0.0056809	0.76723	1.3034	5.5829	6.3023	63.923	23.960	39.027	187.54	19.363	7.0661	0.0094829
100.29	0.55632	25.128	0.039796	1.1372	1.1594	12.588	29.008	64.730	675.48	-0.12853	91.997	0.10633	0.0056594	0.77320	1.2933	5.5837	6.3032	63.875	23.977	39.098	187.55	19.327	7.0765	0.0095010
100.40	0.56075	25.107	0.039829	1.1440	1.1664	12.656	28.995	64.782	674.30	-0.12668	91.718	0.10614	0.0056379	0.77920	1.2834	5.5844	6.3041	63.827	23.993	39.169	187.56	19.291	7.0868	0.0095192
100.51	0.56520	25.087	0.039862	1.1509	1.1734	12.724	28.982	64.835	673.13	-0.12481	91.439	0.10594	0.0056164	0.78524	1.2735	5.5851	6.3049	63.779	24.010	39.241	187.57	19.256	7.0972	0.0095374
100.62	0.56967	25.066	0.039895	1.1577	1.1804	12.792	28.969	64.888	671.95	-0.12293	91.161	0.10575	0.0055949	0.79132	1.2637	5.5859	6.3058	63.731	24.027	39.313	187.58	19.220	7.1077	0.0095558
100.73	0.57417	25.045	0.039928	1.1645	1.1875	12.860	28.956	64.941	670.77	-0.12104	90.884	0.10555	0.0055734	0.79743	1.2540	5.5866	6.3066	63.683	24.044	39.386	187.59	19.184	7.1181	0.0095741
100.83	0.57870	25.024	0.039961	1.1714	1.1945	12.928	28.943	64.995	669.60	-0.11914	90.608	0.10536	0.0055519	0.80358	1.2444	5.5873	6.3074	63.635	24.061	39.460	187.60	19.149	7.1285	0.0095926
100.94	0.58325	25.004	0.039994	1.1782	1.2015	12.997	28.931	65.049	668.42	-0.11722	90.333	0.10516	0.0055305	0.80977	1.2349	5.5880	6.3083	63.587	24.078	39.534	187.61	19.114	7.1390	0.0096112
101.05	0.58783	24.983	0.040027	1.1851	1.2086	13.065	28.918	65.103	667.24	-0.11529	90.060	0.10497	0.0055090	0.81600	1.2255	5.5887	6.3091	63.540	24.095	39.608	187.62	19.078	7.1495	0.0096298
101.16	0.59244	24.962	0.040061	1.1919	1.2157	13.132	28.905	65.158	666.06	-0.11335	89.787	0.10477	0.0054876	0.82227	1.2161	5.5894	6.3099	63.492	24.112	39.683	187.62	19.043	7.1600	0.0096485
101.26	0.59707	24.941	0.040094	1.1988	1.2227	13.200	28.893	65.214	664.87	-0.11139	89.515	0.10458	0.0054662	0.82857	1.2069	5.5901	6.3107	63.444	24.129	39.758	187.63	19.008	7.1706	0.0096672
101.37	0.60172	24.920	0.040128	1.2056	1.2298	13.268	28.880	65.270	663.69	-0.10942	89.244	0.10438	0.0054448	0.83492	1.1977	5.5907	6.3114	63.397	24.147	39.834	187.64	18.974	7.1811	0.0096861
101.48	0.60641	24.899	0.040162	1.2125	1.2369	13.336	28.868	65.326	662.51	-0.10744	88.974	0.10419	0.0054234	0.84130	1.1886	5.5914	6.3122	63.349	24.164	39.911	187.64	18.939	7.1917	0.0097050
101.59	0.61111	24.878	0.040196	1.2194	1.2439	13.404	28.856	65.383	661.32	-0.10545	88.705	0.10399	0.0054020	0.84772	1.1796	5.5920	6.3129	63.301	24.181	39.988	187.65	18.904	7.2023	0.0097240
101.70	0.61585	24.857	0.040230	1.2263	1.2510	13.472	28.843	65.440	660.13	-0.10344	88.437	0.10380	0.0053806	0.85418	1.1707	5.5927	6.3137	63.254	24.199	40.066	187.66	18.869	7.2129	0.0097431
101.80	0.62061	24.836	0.040264	1.2331	1.2581	13.540	28.831	65.498	658.94	-0.10142	88.170	0.10360	0.0053592	0.86068	1.1619	5.5933	6.3144	63.207	24.216	40.144	187.66	18.835	7.2236	0.0097622
101.91	0.62540	24.815	0.040298	1.2400	1.2652	13.608	28.819	65.556	657.76	-0.099379	87.904	0.10341	0.0053379	0.86722	1.1531	5.5939	6.3151	63.159	24.234	40.223	187.66	18.801	7.2342	0.0097815
102.02	0.63022	24.794	0.040332	1.2469	1.2723	13.675	28.807	65.615	656.57	-0.097329	87.639	0.10321	0.0053165	0.87380	1.1444	5.5946	6.3158	63.112	24.251	40.302	187.67	18.766	7.2449	0.0098008
102.13	0.63506	24.773	0.040367	1.2538	1.2794	13.743	28.794	65.674	655.37	-0.095265	87.375	0.10302	0.0052952	0.88042	1.1358	5.5952	6.3165	63.064	24.269	40.382	187.67	18.732	7.2556	0.0098202
102.24	0.63993	24.752	0.040401	1.2607	1.2865	13.811	28.782	65.734	654.18	-0.093187	87.111	0.10282	0.0052739	0.88708	1.1273	5.5958	6.3172	63.017	24.287	40.463	187.67	18.698	7.2663	0.0098397
102.34	0.64482	24.730	0.040436	1.2676	1.2937	13.878	28.770	65.794	652.99	-0.091095	86.849	0.10263	0.0052526	0.89378	1.1188	5.5964	6.3178	62.970	24.305	40.544	187.68	18.664	7.2771	0.0098592
102.45	0.64974	24.709	0.040471	1.2745	1.3008	13.946	28.758	65.854	651.79	-0.088989	86.587	0.10243	0.0052313	0.90052	1.1105	5.5970	6.3185	62.923	24.323	40.626	187.68	18.630	7.2878	0.0098789
102.56	0.65469	24.688	0.040506	1.2814	1.3079	14.014	28.746	65.916	650.60	-0.086868	86.327	0.10224	0.0052100	0.90730	1.1022	5.5975	6.3191	62.875	24.340	40.708	187.68	18.596	7.2986	0.0098986
