Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
25.157	0.33177	31.974	0.031275	0.10315	0.11353	4.6788	12.019	27.151	957.98	-0.36655	9.3493	0.10221	0.0010998	1.9948	0.50129	0.76790	0.93421	37.301	13.654	31.191	375.58	14.186	1.2852	0.024609
25.257	0.33876	31.895	0.031352	0.10570	0.11632	4.7810	12.031	27.376	953.97	-0.35125	9.2809	0.10212	0.0010833	2.0360	0.49116	0.76786	0.93424	37.165	13.674	31.435	375.81	14.113	1.2920	0.024792
25.357	0.34586	31.816	0.031430	0.10827	0.11914	4.8834	12.044	27.605	949.92	-0.33575	9.2129	0.10204	0.0010668	2.0779	0.48126	0.76780	0.93425	37.029	13.694	31.686	376.03	14.040	1.2988	0.024978
25.457	0.35305	31.736	0.031509	0.11085	0.12198	4.9862	12.057	27.839	945.84	-0.32004	9.1455	0.10195	0.0010503	2.1205	0.47159	0.76773	0.93422	36.893	13.715	31.943	376.25	13.967	1.3057	0.025165
25.557	0.36036	31.656	0.031590	0.11345	0.12484	5.0893	12.069	28.079	941.73	-0.30413	9.0785	0.10186	0.0010339	2.1638	0.46214	0.76763	0.93417	36.757	13.736	32.208	376.47	13.894	1.3127	0.025355
25.657	0.36776	31.575	0.031671	0.11607	0.12772	5.1927	12.082	28.323	937.59	-0.28800	9.0120	0.10176	0.0010174	2.2079	0.45292	0.76751	0.93408	36.621	13.757	32.479	376.67	13.822	1.3197	0.025547
25.757	0.37528	31.493	0.031753	0.11871	0.13062	5.2964	12.095	28.573	933.41	-0.27165	8.9459	0.10166	0.0010011	2.2527	0.44391	0.76737	0.93396	36.486	13.779	32.758	376.87	13.751	1.3267	0.025741
25.857	0.38290	31.410	0.031837	0.12136	0.13355	5.4004	12.108	28.828	929.19	-0.25507	8.8803	0.10156	0.00098469	2.2983	0.43510	0.76722	0.93381	36.350	13.801	33.045	377.06	13.679	1.3338	0.025937
25.957	0.39063	31.327	0.031921	0.12403	0.13650	5.5048	12.121	29.090	924.95	-0.23824	8.8151	0.10146	0.00096836	2.3447	0.42649	0.76703	0.93363	36.215	13.823	33.341	377.25	13.608	1.3410	0.026136
26.057	0.39847	31.243	0.032007	0.12672	0.13948	5.6096	12.134	29.357	920.66	-0.22118	8.7503	0.10136	0.00095205	2.3919	0.41807	0.76683	0.93342	36.079	13.846	33.644	377.43	13.536	1.3482	0.026337
26.157	0.40641	31.158	0.032094	0.12943	0.14247	5.7147	12.147	29.630	916.34	-0.20385	8.6859	0.10125	0.00093578	2.4399	0.40985	0.76661	0.93317	35.944	13.869	33.957	377.60	13.466	1.3555	0.026540
26.257	0.41447	31.073	0.032182	0.13216	0.14550	5.8202	12.160	29.910	911.98	-0.18627	8.6219	0.10114	0.00091954	2.4888	0.40180	0.76636	0.93289	35.808	13.892	34.279	377.76	13.395	1.3628	0.026746
26.357	0.42264	30.986	0.032272	0.13491	0.14855	5.9261	12.173	30.197	907.59	-0.16841	8.5582	0.10102	0.00090333	2.5385	0.39393	0.76609	0.93258	35.673	13.916	34.611	377.92	13.324	1.3702	0.026955
26.457	0.43092	30.899	0.032363	0.13768	0.15162	6.0324	12.187	30.491	903.15	-0.15027	8.4950	0.10091	0.00088715	2.5891	0.38624	0.76579	0.93223	35.537	13.940	34.953	378.07	13.254	1.3777	0.027167
26.557	0.43932	30.811	0.032456	0.14046	0.15472	6.1391	12.200	30.793	898.68	-0.13184	8.4320	0.10079	0.00087100	2.6406	0.37871	0.76547	0.93184	35.402	13.964	35.305	378.22	13.184	1.3852	0.027381
26.657	0.44782	30.722	0.032549	0.14327	0.15785	6.2462	12.214	31.102	894.17	-0.11310	8.3694	0.10067	0.00085489	2.6930	0.37134	0.76513	0.93142	35.266	13.989	35.668	378.35	13.114	1.3929	0.027598
26.757	0.45645	30.633	0.032645	0.14610	0.16100	6.3538	12.227	31.420	889.62	-0.094058	8.3072	0.10054	0.00083882	2.7463	0.36413	0.76476	0.93096	35.130	14.014	36.043	378.48	13.044	1.4006	0.027818
26.857	0.46519	30.542	0.032742	0.14895	0.16418	6.4618	12.241	31.746	885.02	-0.074687	8.2452	0.10041	0.00082278	2.8006	0.35707	0.76436	0.93047	34.994	14.040	36.430	378.61	12.974	1.4083	0.028042
